Aphrika	Afrika
Katiguriya:Paqarisqa 1795	Kategorie:Geboren 1795
Katiguriya:Paqarisqa 1796	Kategorie:Geboren 1796
Katiguriya:Paqarisqa 1797	Kategorie:Geboren 1797
Katiguriya:Paqarisqa 1798	Kategorie:Geboren 1798
Katiguriya:Paqarisqa 1799	Kategorie:Geboren 1799
Katiguriya:Paqarisqa 1800	Kategorie:Geboren 1800
Katiguriya:Paqarisqa 1801	Kategorie:Geboren 1801
Katiguriya:Paqarisqa 1803	Kategorie:Geboren 1803
Katiguriya:Paqarisqa 1804	Kategorie:Geboren 1804
Katiguriya:Paqarisqa 1805	Kategorie:Geboren 1805
Katiguriya:632	Kategorie:632
Katiguriya:Paqarisqa 1806	Kategorie:Geboren 1806
Katiguriya:Paqarisqa 1807	Kategorie:Geboren 1807
Katiguriya:Paqarisqa 1808	Kategorie:Geboren 1808
Katiguriya:Paqarisqa 1809	Kategorie:Geboren 1809
Katiguriya:Paqarisqa 1810	Kategorie:Geboren 1810
Katiguriya:Paqarisqa 1813	Kategorie:Geboren 1813
Katiguriya:Paqarisqa 1814	Kategorie:Geboren 1814
Katiguriya:Paqarisqa 1815	Kategorie:Geboren 1815
Katiguriya:Paqarisqa 1816	Kategorie:Geboren 1816
Katiguriya:Paqarisqa 1818	Kategorie:Geboren 1818
Katiguriya:Paqarisqa 1819	Kategorie:Geboren 1819
Katiguriya:634	Kategorie:634
Katiguriya:Paqarisqa 1820	Kategorie:Geboren 1820
Katiguriya:Paqarisqa 1821	Kategorie:Geboren 1821
Katiguriya:Paqarisqa 1822	Kategorie:Geboren 1822
Katiguriya:Paqarisqa 1824	Kategorie:Geboren 1824
Katiguriya:Paqarisqa 1825	Kategorie:Geboren 1825
Katiguriya:Paqarisqa 1826	Kategorie:Geboren 1826
Katiguriya:635	Kategorie:635
Katiguriya:Paqarisqa 1827	Kategorie:Geboren 1827
Katiguriya:Paqarisqa 1828	Kategorie:Geboren 1828
Katiguriya:Paqarisqa 1830	Kategorie:Geboren 1830
Katiguriya:Paqarisqa 1831	Kategorie:Geboren 1831
Katiguriya:Paqarisqa 1832	Kategorie:Geboren 1832
Katiguriya:Paqarisqa 1833	Kategorie:Geboren 1833
Katiguriya:Paqarisqa 1835	Kategorie:Geboren 1835
Katiguriya:Paqarisqa 1836	Kategorie:Geboren 1836
Katiguriya:Paqarisqa 1839	Kategorie:Geboren 1839
Katiguriya:Paqarisqa 1840	Kategorie:Geboren 1840
Katiguriya:Paqarisqa 1841	Kategorie:Geboren 1841
Katiguriya:Paqarisqa 1842	Kategorie:Geboren 1842
Katiguriya:Paqarisqa 1843	Kategorie:Geboren 1843
Katiguriya:Paqarisqa 1844	Kategorie:Geboren 1844
Katiguriya:Paqarisqa 1845	Kategorie:Geboren 1845
Katiguriya:Paqarisqa 1846	Kategorie:Geboren 1846
Katiguriya:Paqarisqa 1847	Kategorie:Geboren 1847
Katiguriya:Paqarisqa 1848	Kategorie:Geboren 1848
Katiguriya:Paqarisqa 1849	Kategorie:Geboren 1849
Katiguriya:638	Kategorie:638
Katiguriya:Paqarisqa 1850	Kategorie:Geboren 1850
Katiguriya:Paqarisqa 1851	Kategorie:Geboren 1851
Katiguriya:Paqarisqa 1852	Kategorie:Geboren 1852
Katiguriya:Paqarisqa 1853	Kategorie:Geboren 1853
Katiguriya:Paqarisqa 1854	Kategorie:Geboren 1854
Katiguriya:Paqarisqa 1855	Kategorie:Geboren 1855
Katiguriya:Paqarisqa 1857	Kategorie:Geboren 1857
Katiguriya:Paqarisqa 1858	Kategorie:Geboren 1858
Katiguriya:Paqarisqa 1859	Kategorie:Geboren 1859
Katiguriya:Paqarisqa 1860	Kategorie:Geboren 1860
Katiguriya:Paqarisqa 1861	Kategorie:Geboren 1861
Katiguriya:Paqarisqa 1864	Kategorie:Geboren 1864
Katiguriya:Paqarisqa 1865	Kategorie:Geboren 1865
Katiguriya:640	Kategorie:640
Katiguriya:Paqarisqa 1866	Kategorie:Geboren 1866
Katiguriya:Paqarisqa 1869	Kategorie:Geboren 1869
Katiguriya:Paqarisqa 1870	Kategorie:Geboren 1870
Katiguriya:Paqarisqa 1872	Kategorie:Geboren 1872
Katiguriya:Paqarisqa 1873	Kategorie:Geboren 1873
Katiguriya:Paqarisqa 1874	Kategorie:Geboren 1874
Katiguriya:Paqarisqa 1876	Kategorie:Geboren 1876
Katiguriya:Paqarisqa 1877	Kategorie:Geboren 1877
Katiguriya:Paqarisqa 1878	Kategorie:Geboren 1878
Katiguriya:Paqarisqa 1880	Kategorie:Geboren 1880
Katiguriya:Paqarisqa 1882	Kategorie:Geboren 1882
Katiguriya:Paqarisqa 1883	Kategorie:Geboren 1883
Katiguriya:Paqarisqa 1884	Kategorie:Geboren 1884
Katiguriya:Paqarisqa 1885	Kategorie:Geboren 1885
Katiguriya:Paqarisqa 1886	Kategorie:Geboren 1886
Katiguriya:Paqarisqa 1887	Kategorie:Geboren 1887
Katiguriya:Paqarisqa 1889	Kategorie:Geboren 1889
Katiguriya:Paqarisqa 1890	Kategorie:Geboren 1890
Katiguriya:Paqarisqa 1891	Kategorie:Geboren 1891
Katiguriya:Paqarisqa 1892	Kategorie:Geboren 1892
Katiguriya:646	Kategorie:646
Katiguriya:Paqarisqa 1893	Kategorie:Geboren 1893
Katiguriya:Paqarisqa 1894	Kategorie:Geboren 1894
Katiguriya:Paqarisqa 1895	Kategorie:Geboren 1895
Katiguriya:Paqarisqa 1896	Kategorie:Geboren 1896
Katiguriya:Paqarisqa 1897	Kategorie:Geboren 1897
Katiguriya:Paqarisqa 1900	Kategorie:Geboren 1900
Katiguriya:Paqarisqa 1901	Kategorie:Geboren 1901
Katiguriya:Paqarisqa 1902	Kategorie:Geboren 1902
Katiguriya:Paqarisqa 1904	Kategorie:Geboren 1904
Katiguriya:648	Kategorie:648
Katiguriya:Paqarisqa 1905	Kategorie:Geboren 1905
Katiguriya:Paqarisqa 1907	Kategorie:Geboren 1907
Katiguriya:Paqarisqa 1908	Kategorie:Geboren 1908
Katiguriya:Paqarisqa 1909	Kategorie:Geboren 1909
Katiguriya:Paqarisqa 1912	Kategorie:Geboren 1912
Katiguriya:Paqarisqa 1913	Kategorie:Geboren 1913
Katiguriya:Paqarisqa 1914	Kategorie:Geboren 1914
Katiguriya:Paqarisqa 1917	Kategorie:Geboren 1917
Katiguriya:Paqarisqa 1918	Kategorie:Geboren 1918
Katiguriya:650	Kategorie:650
Katiguriya:Paqarisqa 1919	Kategorie:Geboren 1919
Katiguriya:Paqarisqa 1922	Kategorie:Geboren 1922
Katiguriya:Paqarisqa 1923	Kategorie:Geboren 1923
Katiguriya:Paqarisqa 1927	Kategorie:Geboren 1927
Katiguriya:Paqarisqa 1928	Kategorie:Geboren 1928
Katiguriya:652	Kategorie:652
Katiguriya:Paqarisqa 1942	Kategorie:Geboren 1942
Katiguriya:Paqarisqa 1943	Kategorie:Geboren 1943
Katiguriya:Paqarisqa 1945	Kategorie:Geboren 1945
Katiguriya:Paqarisqa 1947	Kategorie:Geboren 1947
Katiguriya:Paqarisqa 1949	Kategorie:Geboren 1949
Katiguriya:Paqarisqa 1952	Kategorie:Geboren 1952
Katiguriya:Paqarisqa 1953	Kategorie:Geboren 1953
Katiguriya:654	Kategorie:654
Katiguriya:Paqarisqa 1957	Kategorie:Geboren 1957
Katiguriya:Paqarisqa 1958	Kategorie:Geboren 1958
Katiguriya:Paqarisqa 1959	Kategorie:Geboren 1959
Katiguriya:Paqarisqa 1961	Kategorie:Geboren 1961
Katiguriya:Paqarisqa 1962	Kategorie:Geboren 1962
Katiguriya:Paqarisqa 1966	Kategorie:Geboren 1966
Katiguriya:Paqarisqa 1967	Kategorie:Geboren 1967
Katiguriya:Paqarisqa 1968	Kategorie:Geboren 1968
Katiguriya:Paqarisqa 1969	Kategorie:Geboren 1969
Katiguriya:Paqarisqa 1971	Kategorie:Geboren 1971
Katiguriya:Paqarisqa 1972	Kategorie:Geboren 1972
Katiguriya:Paqarisqa 1973	Kategorie:Geboren 1973
Katiguriya:Paqarisqa 1975	Kategorie:Geboren 1975
Katiguriya:Paqarisqa 1976	Kategorie:Geboren 1976
Katiguriya:Paqarisqa 1978	Kategorie:Geboren 1978
Katiguriya:Paqarisqa 1979	Kategorie:Geboren 1979
Katiguriya:658	Kategorie:658
Katiguriya:Paqarisqa 1980	Kategorie:Geboren 1980
Katiguriya:Paqarisqa 1981	Kategorie:Geboren 1981
Katiguriya:Paqarisqa 1982	Kategorie:Geboren 1982
Katiguriya:Paqarisqa 1985	Kategorie:Geboren 1985
Katiguriya:Paqarisqa 1986	Kategorie:Geboren 1986
Katiguriya:Paqarisqa 1987	Kategorie:Geboren 1987
Katiguriya:Paqarisqa 1988	Kategorie:Geboren 1988
Katiguriya:Paqarisqa 1989	Kategorie:Geboren 1989
Katiguriya:Paqarisqa 1991	Kategorie:Geboren 1991
Katiguriya:Paqarisqa 1996	Kategorie:Geboren 1996
Katiguriya:Paqarisqa 1 ñiqin pachakwatapi kñ	Kategorie:Geboren (1. Jahrhundert v. Chr.)
Katiguriya:663	Kategorie:663
Katiguriya:665	Kategorie:665
Katiguriya:667	Kategorie:667
Katiguriya:669	Kategorie:669
Katiguriya:671	Kategorie:671
Katiguriya:677	Kategorie:677
Katiguriya:680	Kategorie:680
Katiguriya:687	Kategorie:687
Katiguriya:689	Kategorie:689
Katiguriya:694	Kategorie:694
Katiguriya:696	Kategorie:696
Katiguriya:1729	Kategorie:1729
Katiguriya:1689	Kategorie:1689
Katiguriya:698	Kategorie:698
Katiguriya:1715	Kategorie:1715
Katiguriya:700	Kategorie:700
Katiguriya:1797	Kategorie:1797
Katiguriya:1787	Kategorie:1787
Katiguriya:1780	Kategorie:1780
Katiguriya:702	Kategorie:702
Katiguriya:1062	Kategorie:1062
Katiguriya:704	Kategorie:704
Katiguriya:1539	Kategorie:1539
Katiguriya:705	Kategorie:705
Katiguriya:1415	Kategorie:1415
Katiguriya:1647	Kategorie:1647
Katiguriya:1584	Kategorie:1584
Katiguriya:1321	Kategorie:1321
Katiguriya:710	Kategorie:710
Katiguriya:1590	Kategorie:1590
Katiguriya:712	Kategorie:712
Katiguriya:1671	Kategorie:1671
Katiguriya:1644	Kategorie:1644
Katiguriya:1272	Kategorie:1272
Katiguriya:1432	Kategorie:1432
Katiguriya:1274	Kategorie:1274
Katiguriya:714	Kategorie:714
Katiguriya:1676	Kategorie:1676
Katiguriya:1059	Kategorie:1059
Katiguriya:716	Kategorie:716
Katiguriya:1349	Kategorie:1349
Katiguriya:1352	Kategorie:1352
Katiguriya:718	Kategorie:718
Katiguriya:720	Kategorie:720
Katiguriya:722	Kategorie:722
Katiguriya:724	Kategorie:724
Katiguriya:725	Kategorie:725
Katiguriya:729	Kategorie:729
Katiguriya:731	Kategorie:731
Katiguriya:732	Kategorie:732
Katiguriya:734	Kategorie:734
Katiguriya:736	Kategorie:736
Katiguriya:740	Kategorie:740
Katiguriya:742	Kategorie:742
Katiguriya:745	Kategorie:745
Katiguriya:747	Kategorie:747
Katiguriya:750	Kategorie:750
Katiguriya:751	Kategorie:751
Katiguriya:753	Kategorie:753
Katiguriya:755	Kategorie:755
Katiguriya:Lanthanu rikch'aq q'illay	Kategorie:Lanthanoid
Katiguriya:757	Kategorie:757
Katiguriya:759	Kategorie:759
Katiguriya:761	Kategorie:761
Katiguriya:764	Kategorie:764
Katiguriya:766	Kategorie:766
Katiguriya:770	Kategorie:770
Katiguriya:771	Kategorie:771
Katiguriya:773	Kategorie:773
Katiguriya:775	Kategorie:775
Katiguriya:777	Kategorie:777
Katiguriya:778	Kategorie:778
Katiguriya:780	Kategorie:780
Katiguriya:782	Kategorie:782
Katiguriya:784	Kategorie:784
Katiguriya:785	Kategorie:785
Katiguriya:786	Kategorie:786
Katiguriya:788	Kategorie:788
Katiguriya:792	Kategorie:792
Katiguriya:795	Kategorie:795
Katiguriya:800	Kategorie:800
Katiguriya:804	Kategorie:804
Katiguriya:808	Kategorie:808
Katiguriya:810	Kategorie:810
Katiguriya:812	Kategorie:812
Katiguriya:814	Kategorie:814
Katiguriya:Wañusqa 814	Kategorie:Gestorben 814
Katiguriya:818	Kategorie:818
Katiguriya:822	Kategorie:822
Plantilla:Piluta hayt'aq (Fiorentina)	Vorlage:Navigationsleiste Kader der AC Florenz
Katiguriya:824	Kategorie:824
Katiguriya:827	Kategorie:827
Katiguriya:829	Kategorie:829
Katiguriya:832	Kategorie:832
Katiguriya:835	Kategorie:835
Katiguriya:837	Kategorie:837
Plantilla:ALB	Vorlage:ALB
Katiguriya:839	Kategorie:839
Katiguriya:841	Kategorie:841
Katiguriya:843	Kategorie:843
Plantilla:AND	Vorlage:AND
Plantilla:ARG	Vorlage:ARG
Katiguriya:845	Kategorie:845
Plantilla:ARM	Vorlage:ARM
Katiguriya:847	Kategorie:847
Katiguriya:849	Kategorie:849
Katiguriya:852	Kategorie:852
Katiguriya:855	Kategorie:855
Katiguriya:858	Kategorie:858
Katiguriya:860	Kategorie:860
Katiguriya:866	Kategorie:866
Katiguriya:871	Kategorie:871
Katiguriya:873	Kategorie:873
Katiguriya:875	Kategorie:875
Katiguriya:877	Kategorie:877
Katiguriya:882	Kategorie:882
Katiguriya:884	Kategorie:884
Katiguriya:886	Kategorie:886
Katiguriya:888	Kategorie:888
Katiguriya:891	Kategorie:891
Katiguriya:892	Kategorie:892
Katiguriya:894	Kategorie:894
Katiguriya:896	Kategorie:896
Katiguriya:901	Kategorie:901
Katiguriya:902	Kategorie:902
Katiguriya:907	Kategorie:907
Katiguriya:910	Kategorie:910
Katiguriya:911	Kategorie:911
Katiguriya:912	Kategorie:912
Katiguriya:3 ñiqin pachakwata	Kategorie:3. Jahrhundert
Katiguriya:921	Kategorie:921
Katiguriya:922	Kategorie:922
Katiguriya:11 ñiqin pachakwata	Kategorie:11. Jahrhundert
Katiguriya:17 ñiqin pachakwata	Kategorie:17. Jahrhundert
Katiguriya:927	Kategorie:927
Katiguriya:928	Kategorie:928
Katiguriya:929	Kategorie:929
Katiguriya:933	Kategorie:933
Katiguriya:936	Kategorie:936
Katiguriya:939	Kategorie:939
Katiguriya:941	Kategorie:941
Katiguriya:942	Kategorie:942
Katiguriya:948	Kategorie:948
Katiguriya:950	Kategorie:950
Katiguriya:951	Kategorie:951
Katiguriya:975	Kategorie:975
Katiguriya:979	Kategorie:979
Katiguriya:988	Kategorie:988
Katiguriya:990	Kategorie:990
Katiguriya:991	Kategorie:991
Katiguriya:993	Kategorie:993
Katiguriya:994	Kategorie:994
Katiguriya:995	Kategorie:995
Katiguriya:999	Kategorie:999
Katiguriya:10 ñiqin pachakwata	Kategorie:10. Jahrhundert
Katiguriya:7 ñiqin pachakwata	Kategorie:7. Jahrhundert
Katiguriya:1033	Kategorie:1033
Katiguriya:1034	Kategorie:1034
Katiguriya:1037	Kategorie:1037
Katiguriya:1046	Kategorie:1046
Katiguriya:1049	Kategorie:1049
Plantilla:Piruwpi mawk'a llaqta	Vorlage:Navigationsleiste Archäologische Fundstätten Peru
Katiguriya:1051	Kategorie:1051
Katiguriya:1052	Kategorie:1052
Katiguriya:1058	Kategorie:1058
Katiguriya:1061	Kategorie:1061
Katiguriya:1068	Kategorie:1068
Katiguriya:1080	Kategorie:1080
Katiguriya:1086	Kategorie:1086
Katiguriya:1088	Kategorie:1088
Katiguriya:1089	Kategorie:1089
Katiguriya:1092	Kategorie:1092
Katiguriya:1098	Kategorie:1098
Katiguriya:1101	Kategorie:1101
Katiguriya:1102	Kategorie:1102
Katiguriya:1108	Kategorie:1108
Katiguriya:1110	Kategorie:1110
Katiguriya:1113	Kategorie:1113
Katiguriya:1114	Kategorie:1114
Katiguriya:1118	Kategorie:1118
Katiguriya:1121	Kategorie:1121
Katiguriya:1122	Kategorie:1122
Katiguriya:1123	Kategorie:1123
Katiguriya:1130	Kategorie:1130
Katiguriya:1131	Kategorie:1131
Katiguriya:1134	Kategorie:1134
Katiguriya:1135	Kategorie:1135
Katiguriya:1137	Kategorie:1137
Katiguriya:1140	Kategorie:1140
Katiguriya:1142	Kategorie:1142
Katiguriya:1146	Kategorie:1146
Katiguriya:1149	Kategorie:1149
Katiguriya:1153	Kategorie:1153
Katiguriya:1158	Kategorie:1158
Katiguriya:1160	Kategorie:1160
Katiguriya:1167	Kategorie:1167
Katiguriya:1171	Kategorie:1171
Katiguriya:1174	Kategorie:1174
Katiguriya:1178	Kategorie:1178
Katiguriya:Wañusqa 1179	Kategorie:Gestorben 1179
Katiguriya:1182	Kategorie:1182
Katiguriya:1185	Kategorie:1185
Katiguriya:1187	Kategorie:1187
Katiguriya:1189	Kategorie:1189
Katiguriya:1190	Kategorie:1190
Katiguriya:Urin Tirul	Kategorie:Südtirol
Katiguriya:1196	Kategorie:1196
Katiguriya:1199	Kategorie:1199
Katiguriya:1202	Kategorie:1202
Katiguriya:1204	Kategorie:1204
Katiguriya:1209	Kategorie:1209
Katiguriya:1210	Kategorie:1210
Katiguriya:1214	Kategorie:1214
Katiguriya:1216	Kategorie:1216
Katiguriya:1219	Kategorie:1219
Katiguriya:1221	Kategorie:1221
Katiguriya:1223	Kategorie:1223
Katiguriya:1230	Kategorie:1230
Katiguriya:1239	Kategorie:1239
Katiguriya:1243	Kategorie:1243
Katiguriya:1246	Kategorie:1246
Plantilla:BDI	Vorlage:BDI
Plantilla:BGR	Vorlage:BGR
Plantilla:BHS	Vorlage:BHS
Katiguriya:1259	Kategorie:1259
Katiguriya:1261	Kategorie:1261
Plantilla:BLR	Vorlage:BLR
Katiguriya:1264	Kategorie:1264
Katiguriya:1278	Kategorie:1278
Katiguriya:1284	Kategorie:1284
Katiguriya:1286	Kategorie:1286
Katiguriya:1291	Kategorie:1291
Katiguriya:1299	Kategorie:1299
Katiguriya:1300	Kategorie:1300
Katiguriya:1302	Kategorie:1302
Katiguriya:1304	Kategorie:1304
Katiguriya:1312	Kategorie:1312
Katiguriya:1316	Kategorie:1316
Katiguriya:1318	Kategorie:1318
Katiguriya:1320	Kategorie:1320
Katiguriya:1323	Kategorie:1323
Katiguriya:1324	Kategorie:1324
Katiguriya:Wañusqa 1324	Kategorie:Gestorben 1324
Katiguriya:1326	Kategorie:1326
Katiguriya:1334	Kategorie:1334
Katiguriya:1337	Kategorie:1337
Katiguriya:1339	Kategorie:1339
Katiguriya:1340	Kategorie:1340
Katiguriya:1344	Kategorie:1344
Katiguriya:1345	Kategorie:1345
Katiguriya:1347	Kategorie:1347
Katiguriya:1357	Kategorie:1357
Katiguriya:1362	Kategorie:1362
Katiguriya:1363	Kategorie:1363
Katiguriya:1368	Kategorie:1368
Katiguriya:Riqyun (Ransiya)	Kategorie:Französische Region
Katiguriya:1372	Kategorie:1372
Katiguriya:1380	Kategorie:1380
Katiguriya:1387	Kategorie:1387
Katiguriya:1392	Kategorie:1392
Katiguriya:1398	Kategorie:1398
Katiguriya:1400	Kategorie:1400
Punku p'anqa: Kawsay yachay	Portal:Biologie
Katiguriya:1402	Kategorie:1402
Katiguriya:1403	Kategorie:1403
Katiguriya:1407	Kategorie:1407
Katiguriya:1409	Kategorie:1409
Katiguriya:1410	Kategorie:1410
Katiguriya:1411	Kategorie:1411
Katiguriya:1412	Kategorie:1412
Katiguriya:1416	Kategorie:1416
Katiguriya:1423	Kategorie:1423
Katiguriya:1425	Kategorie:1425
Katiguriya:1427	Kategorie:1427
Katiguriya:131 kñ	Kategorie:131 v. Chr.
Katiguriya:136 kñ	Kategorie:136 v. Chr.
Katiguriya:138 kñ	Kategorie:138 v. Chr.
Katiguriya:1438	Kategorie:1438
Katiguriya:1441	Kategorie:1441
Katiguriya:1442	Kategorie:1442
Katiguriya:1444	Kategorie:1444
Katiguriya:Kurku kallpanchaq (Mama llaqta)	Kategorie:Sportler nach Land
Katiguriya:1446	Kategorie:1446
Katiguriya:1448	Kategorie:1448
Katiguriya:1454	Kategorie:1454
Katiguriya:1455	Kategorie:1455
Katiguriya:1459	Kategorie:1459
Katiguriya:1461	Kategorie:1461
Katiguriya:1469	Kategorie:1469
Katiguriya:1477	Kategorie:1477
Katiguriya:1502	Kategorie:1502
Katiguriya:1484	Kategorie:1484
Katiguriya:1485	Kategorie:1485
Plantilla:CIV	Vorlage:CIV
Katiguriya:1487	Kategorie:1487
Katiguriya:1488	Kategorie:1488
Katiguriya:1489	Kategorie:1489
Katiguriya:1492	Kategorie:1492
Katiguriya:Wañusqa 1493	Kategorie:Gestorben 1493
Plantilla:CRI	Vorlage:CRI
Katiguriya:1495	Kategorie:1495
Plantilla:CYP	Vorlage:CYP
Katiguriya:Wañusqa 1506	Kategorie:Gestorben 1506
Katiguriya:1515	Kategorie:1515
Katiguriya:1518	Kategorie:1518
Katiguriya:Wañusqa 1527	Kategorie:Gestorben 1527
Katiguriya:Wañusqa 1528	Kategorie:Gestorben 1528
Katiguriya:1533	Kategorie:1533
Katiguriya:Wañusqa 1533	Kategorie:Gestorben 1533
Katiguriya:1535	Kategorie:1535
Katiguriya:1537	Kategorie:1537
Katiguriya:1540	Kategorie:1540
Katiguriya:Wañusqa 1543	Kategorie:Gestorben 1543
Katiguriya:1546	Kategorie:1546
Katiguriya:1551	Kategorie:1551
Katiguriya:1552	Kategorie:1552
Katiguriya:1555	Kategorie:1555
Katiguriya:Wañusqa 1559	Kategorie:Gestorben 1559
Katiguriya:Kawsay chaqllisinchi	Kategorie:Biochemie
Katiguriya:1561	Kategorie:1561
Katiguriya:1563	Kategorie:1563
Katiguriya:Kusituy (Mama llaqta)	Kategorie:Musikgruppe nach Staat
Katiguriya:1566	Kategorie:1566
Katiguriya:Wañusqa 1566	Kategorie:Gestorben 1566
Katiguriya:1569	Kategorie:1569
Katiguriya:1572	Kategorie:1572
Katiguriya:Wañusqa 1572	Kategorie:Gestorben 1572
Katiguriya:1575	Kategorie:1575
Katiguriya:Inka	Kategorie:Inka-Reich
Katiguriya:1578	Kategorie:1578
Katiguriya:1580	Kategorie:1580
Katiguriya:1582	Kategorie:1582
Katiguriya:Wañusqa 1582	Kategorie:Gestorben 1582
Katiguriya:1595	Kategorie:1595
Katiguriya:1605	Kategorie:1605
Katiguriya:1607	Kategorie:1607
Katiguriya:1611	Kategorie:1611
Katiguriya:1615	Kategorie:1615
Katiguriya:1618	Kategorie:1618
Katiguriya:1620	Kategorie:1620
Katiguriya:Wañusqa 1620	Kategorie:Gestorben 1620
Katiguriya:1622	Kategorie:1622
Katiguriya:1624	Kategorie:1624
Katiguriya:1626	Kategorie:1626
Katiguriya:1629	Kategorie:1629
Katiguriya:1631	Kategorie:1631
Katiguriya:1633	Kategorie:1633
Katiguriya:1635	Kategorie:1635
Katiguriya:1637	Kategorie:1637
Katiguriya:1640	Kategorie:1640
Katiguriya:Wañusqa 1640	Kategorie:Gestorben 1640
Katiguriya:1642	Kategorie:1642
Katiguriya:Wañusqa 1642	Kategorie:Gestorben 1642
Katiguriya:1649	Kategorie:1649
Katiguriya:1652	Kategorie:1652
Katiguriya:1657	Kategorie:1657
Katiguriya:1659	Kategorie:1659
Katiguriya:Wañusqa 1660	Kategorie:Gestorben 1660
Katiguriya:1665	Kategorie:1665
Katiguriya:1668	Kategorie:1668
Katiguriya:1669	Kategorie:1669
Katiguriya:1678	Kategorie:1678
Katiguriya:1686	Kategorie:1686
Katiguriya:1693	Kategorie:1693
Katiguriya:1696	Kategorie:1696
Katiguriya:1699	Kategorie:1699
Katiguriya:1705	Kategorie:1705
Katiguriya:1706	Kategorie:1706
Katiguriya:1711	Kategorie:1711
Katiguriya:Wañusqa 1715	Kategorie:Gestorben 1715
Katiguriya:1720	Kategorie:1720
Katiguriya:1722	Kategorie:1722
Katiguriya:1726	Kategorie:1726
Katiguriya:Wañusqa 1727	Kategorie:Gestorben 1727
Katiguriya:1730	Kategorie:1730
Katiguriya:Wañusqa 1731	Kategorie:Gestorben 1731
Katiguriya:Wañusqa 1735	Kategorie:Gestorben 1735
Katiguriya:1739	Kategorie:1739
Katiguriya:Wañusqa 1741	Kategorie:Gestorben 1741
Katiguriya:1751	Kategorie:1751
Katiguriya:Wañusqa 1755	Kategorie:Gestorben 1755
Katiguriya:Wañusqa 1756	Kategorie:Gestorben 1756
Katiguriya:Wañusqa 1759	Kategorie:Gestorben 1759
Katiguriya:1764	Kategorie:1764
Katiguriya:1765	Kategorie:1765
Katiguriya:1766	Kategorie:1766
Katiguriya:1767	Kategorie:1767
Katiguriya:Wañusqa 1767	Kategorie:Gestorben 1767
Katiguriya:1769	Kategorie:1769
Katiguriya:1775	Kategorie:1775
Katiguriya:1779	Kategorie:1779
Katiguriya:Wañusqa 1781	Kategorie:Gestorben 1781
Katiguriya:Wañusqa 1782	Kategorie:Gestorben 1782
Katiguriya:Paqarisqa 9 ñiqin pachakwatapi kñ	Kategorie:Geboren im 9. Jahrhundert v. Chr.
Katiguriya:Pulitika rakiy (Italya)	Kategorie:Verwaltungsgliederung Italiens
Katiguriya:Allpamanta yachaykuna (Italya)	Kategorie:Geographie (Italien)
Katiguriya:Wañusqa 1790	Kategorie:Gestorben 1790
Katiguriya:Simi kapchiy (Mama llaqta)	Kategorie:Literatur nach Kulturraum
Katiguriya:Sardegna	Kategorie:Sardinien
Katiguriya:Allpamanta yachaykuna (Iwrupa)	Kategorie:Geographie (Europa)
Katiguriya:Pulitiku (Kinya)	Kategorie:Politiker (Kenia)
Katiguriya:Suyu (Alimanya)	Kategorie:Bundesland (Deutschland)
Katiguriya:Florida suyu	Kategorie:Florida
Katiguriya:1778	Kategorie:1778
Katiguriya:Tukuy runakunap qhapaq kaynin (Hukllachasqa Amirika Suyukuna)	Kategorie:Weltkulturerbe in den Vereinigten Staaten
Katiguriya:Wiñay kawsay (Alimanya)	Kategorie:Geschichte (Deutschland)
Plantilla:EST	Vorlage:EST
Katiguriya:Abruzzo	Kategorie:Abruzzen
Katiguriya:Nevada suyu	Kategorie:Nevada
Katiguriya:Nebraska suyu	Kategorie:Nebraska
Katiguriya:North Dakota suyu	Kategorie:North Dakota
Katiguriya:New Mexico suyu	Kategorie:New Mexico
Katiguriya:New York suyu	Kategorie:New York
Katiguriya:New Jersey suyu	Kategorie:New Jersey
Katiguriya:New Hampshire suyu	Kategorie:New Hampshire
Katiguriya:Rhode Island suyu	Kategorie:Rhode Island
Katiguriya:Louisiana suyu	Kategorie:Louisiana
Katiguriya:Maryland suyu	Kategorie:Maryland
Katiguriya:Maine suyu	Kategorie:Maine
Katiguriya:Minnesota suyu	Kategorie:Minnesota
Katiguriya:Michigan suyu	Kategorie:Michigan
Katiguriya:Mississippi suyu	Kategorie:Mississippi
Katiguriya:Missouri suyu	Kategorie:Missouri
Katiguriya:Idaho suyu	Kategorie:Idaho
Katiguriya:Iowa suyu	Kategorie:Iowa
Katiguriya:Arkansas suyu	Kategorie:Arkansas
Katiguriya:Alaska suyu	Kategorie:Alaska
Katiguriya:Arizona suyu	Kategorie:Arizona
Katiguriya:Alabama suyu	Kategorie:Alabama
Katiguriya:Oregon suyu	Kategorie:Oregon
Katiguriya:Ohio suyu	Kategorie:Ohio
Katiguriya:Indiana suyu	Kategorie:Indiana
Katiguriya:Illinois suyu	Kategorie:Illinois
Katiguriya:Kansas suyu	Kategorie:Kansas
Katiguriya:California suyu	Kategorie:Kalifornien
Katiguriya:Kentucky suyu	Kategorie:Kentucky
Katiguriya:Connecticut suyu	Kategorie:Connecticut
Katiguriya:Colorado suyu	Kategorie:Colorado
Katiguriya:Texas suyu	Kategorie:Texas
Katiguriya:Pennsylvania suyu	Kategorie:Pennsylvania
Katiguriya:Hawaii suyu	Kategorie:Hawaii
Katiguriya:Pulitiku (Rwanda)	Kategorie:Politiker (Ruanda)
Plantilla:QAT	Vorlage:QAT
Plantilla:RUS	Vorlage:RUS
