非洲	Afrika
Nagato-sṳ	Nagato
Sî-lìm-yen	Xilin (Bose)
Mâ-thai-fuk-yîm	Evangelium nach Matthäus
Sṳ̍p-sṳ-ka	Kreuz (Christentum)
Â-chû Hòng-khûng X	AirAsia X
Â-chû Hòng-khûng	AirAsia
Yî-fut-só-sû	Brief des Paulus an die Epheser
Sòng-tet-sṳ	Changde
Yit-yòng-sṳ	Yiyang
Chhim-chû-sṳ	Chenzhou
Tshî Kông-khí	Xu Guangqi
Yî-lò-khén-nok-ngî	Ilocano
Sàng-khî (San-mî-sṳ)	Chengqu
Súi-nèn-sṳ	Suining (Sichuan)
Nui-kông-sṳ	Neijiang
Tha̍t-chû-sṳ	Dazhou
Ngá-ôn-sṳ	Ya’an
Fú-kûa	Bittermelone
Fún-fùng-set	Rosa (Farbe)
Nâ-sat-le̍t	Nazareth
Yî-tshu̍k	Yi (Volk)
Mî-koet Kûng-lî-fi Chhâ-fi	American Board of Commissioners for Foreign Missions
Â-thâ-li-ngâ	Atalja
Augustów	Augustów
Windsor, Berkshire	Windsor (Berkshire)
Kô Khô-kî	Spitzentechnologie
Hí Chṳ̂n-shuk	Heo Jong-suk
Tai Tet-sâng	Hudson Taylor
Hòn Hòn	Han Han
Pet-kóng-tsṳ́n	Beigang (Yunlin)
Tczew	Tczew
Hâ-nì-tshu̍k	Hani
Thòi-nàm-yen	Landkreis Tainan
Fù-chṳ-mìn-sṳ Kî-chhòng	Flughafen Tan-Son-Nhat
Hien-thoi Accent	Hyundai Accent
Hien-thoi Sonata	Hyundai Sonata
Hien-thoi Elantra	Hyundai Elantra
Hien-thoi Equus	Hyundai Equus
Vû-tsṳ-phe̍t-khiet-chhu̍k	Usbeken
Thap-kit-khiet-tshu̍k	Tadschiken
Wal-Mart Kûng-sṳ̂	Walmart
Yùn-tôn yun-son	Cloud Computing
Ńg-sùn-chiet Yun-thung	Pfingstbewegung
Liu̍k-theu	Mungbohne
Chêu-siên-chhu̍k	Koreaner
Khúa-ngì-khiet-tsṳ-tshu̍k	Kirgisen
Burgo de Osma-Ciudad de Osma	El Burgo de Osma-Ciudad de Osma
Sông-hói Ha̍p-tsok Tsû-tsṳt	Shanghaier Organisation für Zusammenarbeit
Yì Kit-chùn	Yu Gil-jun
Reus	Reus
San Esteban de Gormaz	San Esteban de Gormaz
Hien-thoi Santa Fe	Hyundai Santa Fe
Yî-ho̍k-yen	Medizinische Fakultät
Het-mien Phî-lù	Schwarzstirnlöffler
Sṳ̀n-chheu-fi	Assemblies of God
Fâ-tû-khî	Huadu
Sâ-â-nàm	Shah Alam
Kit-lùng-po Koet-chi Kî-chhòng	Flughafen Kuala Lumpur
Ngiu̍k-Sân	Yu Shan
Hōfu-sṳ	Hōfu
Thai-yí-sân	Lantau Island
Starogard Gdański	Starogard Gdański
Het-tsat-tshu̍k	Hezhen
Sîn-chhèu	Xin-Dynastie
Mauricie	Mauricie
Strzelce Opolskie	Strzelce Opolskie
Hò-làn Tâi-thi Sat-khiet-sêm-ngî	Niedersächsische Dialekte in den Niederlanden
Yîn-kô-khî	Yingge
Kâu-thûng	Straßenverkehr
Vû-yìn	Echte Fliegen
Tha̍t-mâ-thai	Dalmatien
Witwatersrand Thai-ho̍k	Witwatersrand-Universität
Edenville	Edenville
Pat-phu-khî	Babu (Hezhou)
Ôn-fa-yen	Anhua
Hà (Sṳ̍p-liuk-koet)	Xia (Königreich)
Sîn-chîn-yen	Xinjin
Mâ-lî-sûn	Robert Morrison (Missionar)
Mùng-sân-yen	Mengshan
Thai-lî-khî	Dali (Taichung)
Fûng-ngièn-sṳ	Fengyuan
Fò-phìn-khî	Heping (Taichung)
Vú-fûng-hiông	Wufeng (Taichung)
Pat-lî-khî	Bali (Neu-Taipeh)
Pán-khièu-khî	Banqiao
Kung-liàu-khî	Gongliao
Kîm-sân-khî	Jinshan (Neu-Taipeh)
Nà-khiéu-khî	Linkou (Neu-Taipeh)
Lù-chû-khî	Luzhou (Neu-Taipeh)
Phiâng-lìm-khî	Pinglin
Phìn-hâi-khî	Pingxi
Lui-fông-khî	Ruifang
Sâm-chhùng-khî	Sanchong
Sâm-hia̍p-khî	Sanxia (Neu-Taipeh)
Sâm-chṳ-khî	Sanzhi
Chhṳ̂m-hâng-khî	Shenkeng
Sa̍k-tàng-khî	Shiding
Sa̍k-mùn-khî	Shimen (Neu-Taipeh)
Su-nà-khî	Shulin
Thai-sân-khî	Taishan (Neu-Taipeh)
Thâm-súi	Tamsui
Van-lî-khî	Wanli (Neu-Taipeh)
Ńg-kú-khî	Wugu
Sip-chṳ-khî	Xizhi
Yún-fò-khî	Yonghe (Neu-Taipeh)
Fû-lùn-pi-ngì-sṳ	Hulun Buir
Ngo̍k-vûn-khiet-tshu̍k Tshṳ-tshṳ-khî	Autonomes Banner der Ewenken
Ǹg-chiu-sṳ	Wuzhou
Fòng-sàng-kóng-sṳ	Fangchenggang
Khîm-chiu-sṳ	Qinzhou
Kui-kóng-sṳ	Guigang
Ngiu̍k-lìm-sṳ	Yulin (Guangxi)
Pak-set-sṳ	Bose (Guangxi)
Fo-chiu-sṳ	Hezhou
Hò-chhṳ̀-sṳ	Hechi
Lòi-pîn-sṳ	Laibin
Fuk-thièn-khî	Futian
Chhùng-chó-sṳ	Chongzuo
Kôn-liâu	Amtsträger
Lùng-fi-yen	Longhui
Thú-kâ-tshu̍k	Tujia
Lai-vân-khî	Liwan (Guangzhou)
Hîn-nèn-khî	Xingning
Siau-sân-khî	Xiaoshan
Fûng-khôi-yen	Fengkai
Dewetsdorp	Dewetsdorp
Sîn-kie	New Territories
Khôi-phìn-sṳ	Kaiping
Tsit-sa̍k-sân Pó-ôn-tshu̍k Tûng-hiông-tshu̍k Sat-lâ-tshu̍k Tshṳ-tshṳ-yen	Jishishan
Mo-yi	Handel
Kô-mìn-khî	Gaoming
Saam-zi-gang	Drei-Zeichen-Klassiker
Thí-lîn-sṳ	Liling
Kędzierzyn-Koźle	Kędzierzyn-Koźle
Kóng-hon-sṳ	Guanghan
Meu-yen	Mao (Ngawa)
Ôn-hiông-yen	Anxiang
Ôn-hâi-yen	Anxi (Quanzhou)
Duiven	Duiven
Yo̍k-ho̍k	Pharmazie
Chhiâng-yòng-khî	Qingyang (Chengdu)
Fi-yòng-khî	Huiyang
Kóng-tó-yen	Präfektur Hiroshima
Thu̍k-liùng-tshu̍k	Derung
IPhone (Thi-yit thoi)	IPhone (Erste Generation)
Ye̍t-nàm-ngî sṳ-mû	Vietnamesische Schrift
Sîn Pâ-pí-lùn Vòng-koet	Neubabylonisches Reich
Fuk-tín-sṳ	Fuding
Fung-sân-sṳ	Fengshan
Khîm-nàm-khî	Qinnan
Thú-ngí-khì-ngî sṳ-mû	Türkische Lateinalphabete
Kien-yòng-sṳ	Jianyang (Nanping)
Shūnan-sṳ	Shūnan
Skarżysko-Kamienna	Skarżysko-Kamienna
Kô-tá-ha̍p-lû-sṳ	Kota Bharu
Sú-chiuk-khiéu-phiang	Hand-Fuß-Mund-Krankheit
Chhṳ̂m-súi-phu-khî	Distrikt Sham Shui Po
Mielec	Mielec
Yùn-siau-yen	Yunxiao
客家	Hakka
Vù-kau-piáng	Fladenbrot
Téu-liuk-sṳ	Douliu
Wejherowo	Wejherowo
Pu-yî-chhu̍k	Bouyei (Volk)
Mí-yi-yen	Miyi
Nâ-po-yen	Napo (Bose)
Ngì-làn-sṳ	Yilan (Taiwan)
Ńg-fù Sṳ̍p-liuk-koet	Sechzehn Reiche
Néu-yok Tû-fi-khî	New York Metropolitan Area
歷峯雧團	Richemont
Ng̀-tshon-sṳ	Wuchuan (Zhanjiang)
Lanaudière	Lanaudière
Thap-lùn-ti-nò-ngî	Tarandíne
Vòng Yún-khin	YC Wang
Lo̍k-chhîn-sṳ	Yueqing
Eu-hói-khî	Ouhai
Mâ-kûng-sṳ	Magong
Sîn-yàng-sṳ	Xinying
Tshu-theu-fú	Stinkender Tofu
Thai-pó-sṳ	Taibao
Sû-o-tsṳ́n	Su’ao
Làn-yí	Lan Yu (Insel)
Mèu-li̍t-sṳ	Miaoli
2009-ngièn sṳ-kie yun-thung-fi	World Games 2009
Nàm-o-hiông	Nan’ao (Yilan)
Thai-ngâ-tshu̍k	Atayal
Thòi-chûng-yen	Landkreis Taichung
Joy	Joy (Band)
Liu̍k-tó-hiông	Lü Dao
Lu̍k-kóng-tsṳ́n	Lukang
Pu-nùng-tshu̍k	Bunun
Liùng-vân-khî	Longwan
Lu̍k-sàng-khî	Lucheng (Wenzhou)
Phìn-yòng-yen	Pingyang
Yún-kâ-yen	Yongjia
Thung-thèu-yen	Dongtou
Ǹg-yèn	Fiskeboller
Chhṳ̀-hâi-sṳ	Cixi (Ningbo)
Thèu-sàng-tsṳ́n	Toucheng
Thai-hâi-tsṳ́n	Daxi (Taoyuan)
Yún-không-sṳ	Yongkang (Tainan)
Kông-sân-tsṳ́n	Gangshan
Phú-chṳ́-sṳ	Puzi
Thòi-vân Ngiùn-hòng	Taiwan Ginkō
Kîm-sàng-tsṳ́n	Jincheng (Kinmen)
Phû-lî-tsṳ́n	Puli (Nantou)
Mâ-hâi	George Leslie Mackay
Mî-nùng-tsṳ́n	Meinong
Theui-waan Thin-get Lin-mang	Taiwanische Solidaritätsunion
Thai-lû-kok Koet-kâ Kûng-yèn	Taroko-Nationalpark
Tûng-kóng-tsṳ́n	Donggang (Pingtung)
Khén-tên Koet-kâ Kûng-yèn	Kenting-Nationalpark
Phìn-fông Kûng-lî	Quadratkilometer
Fâ-lièn-sṳ	Hualien
Shuì-ôn-sṳ	Rui’an
Fung-fa-sṳ	Fenghua
Phìn-tûng-sṳ	Pingtung
Thòi-tûng-sṳ	Taitung
F4	JVKV
Chùng-chṳ́	Zongzi
Mìn-hiùng-hiông	Minxiong
Thòi-pet Tshia̍p-yun	Metro Taipei
Chhòn-yùng Hòng-khûng	EVA Air
Kôn-yîm	Guanyin
Nàm-thèu-sṳ	Nantou
Thòi-vân nàm-tó ngî-ngièn	Formosianische Sprachen
Lìm-pâ Se-pâu	Lymphozyt
Thò-yèn-sṳ	Taoyuan (Bezirk)
Hak-kâ thú-lèu	Tulou
Kô-sîn-shì	Ku (Kaiser)
Jarosław	Jarosław
Tûng-khî (Hiông-kóng)	Eastern District (Hongkong)
Â-chû Thien-sṳ Yû-han Kûng-sṳ̂ (Hiông-kóng)	Asia Television
Gaspésie–Îles-de-la-Madeleine	Gaspésie–Îles-de-la-Madeleine
Pok-lò-yen	Boluo
Ostrowiec Świętokrzyski	Ostrowiec Świętokrzyski
Sa̍k-fûng-khî	Shifeng
Tshiâ-tshu̍k	She
Sîn-kâ-po Koet-li̍p Thai-ho̍k	Nationaluniversität Singapur
Sên-sán	Produktion
Chojnice	Chojnice
Bronckhorst	Bronckhorst
Thi-kip-sṳ	Bezirksfreie Stadt
Mine-sṳ	Mine (Yamaguchi)
Mì-fûn-ho̍k	Differential (Mathematik)
Tûng-hiông-tshu̍k	Dongxiang
Lâ-fú-tshu̍k	Lahu
Włodawa	Włodawa
Starachowice	Starachowice
Stalowa Wola	Stalowa Wola
Chat-ho̍k Pok-sṳ	Ph.D.
Ermelo	Ermelo
Thông-phûng	Echte Bienen
Tshûng-shîn-yen	Präfektur Okinawa
Tshòng-lo̍k-sṳ	Changle
Yí-fù-khî	Yuhu
Sâm-súi-khî	Sanshui
Nàm-thin-sṳ	Nam Định
Montpellier Thai-ho̍k	Universität Montpellier
Końskie	Końskie
Fà-khièu	Auslandschinesen
Kien-nèn-yen	Jianning
Lô-kông-khî	Luogang
Madrid Chhṳ-chhṳ Thai-ho̍k	Autonome Universität Madrid
Tshṳ-tshṳ-chû	Autonomer Bezirk (China)
Medway	Borough of Medway
Pó-ôn-khî	Bao’an
Pet-liù-sṳ	Beiliu
Nysa, Pô-làn	Nysa
Belver de Cinca	Belver de Cinca
Pó-ôn-chhu̍k	Bonan
Culemborg	Culemborg
Kôan-tan-sṳ	Kuantan
Sokółka	Sokółka
Thâu-thông-shì	Yao (Kaiser)
Hikari-sṳ	Hikari
Krosno	Krosno
Kûng-lî	Kilometer
Almarza	Almarza
Abejar	Abejar
Aldealpozo	Aldealpozo
Arcos de Jalón	Arcos de Jalón
Almenar de Soria	Almenar de Soria
Vinuesa	Vinuesa
Shâu-sân-sṳ	Shaoshan
Yù-thòng Tshàm(YAT)	Yau Tong Station
Tai-tshu̍k	Dai (Volk)
Mùn-pâ-tshu̍k	Monba
Kudamatsu-sṳ	Kudamatsu
Kiong-tshu̍k	Qiang
Ngá-tshu̍k	Wa (Ethnie)
Brummen	Brummen
Kûng-yîn	Hektometer
Fû-yûng-sṳ	Seremban
Jasło	Jasło
Â-chhông-chhu̍k	Achang
Bielsk Podlaski	Bielsk Podlaski
Beuningen	Beuningen
Thú-tshu̍k	Tu (Volk)
Kîn-mí	Gigameter
Pân-kap	Guineataube
Súi-tshu̍k	Sui (Volk)
Nyet-láu-tshu̍k	Gelao
Kín-phó-tshu̍k	Jingpo
Lo̍k-pâ-tshu̍k	Lhoba
Li̍t-siuk-tshu̍k	Lisu
Vì-kî Pak-khô Ngî-ngièn Lie̍t-péu	Wikipedia:Sprachen
Siên-pî-chhu̍k	Xianbei
Sanyo-Onoda-sṳ	San’yō-Onoda
Billingham	Billingham
Pin-kông-khî	Binjiang
Pet-khî (Hiông-kóng)	North District (Hongkong)
Mô-nàm-tshu̍k	Maonan
Nu-tshu̍k	Nu (Volk)
Mu̍k-láu-tshu̍k	Mulam
Sî-sûng-pán-na̍p Thài-tshu̍k Tshṳ-tshṳ-chû	Xishuangbanna
Khwûi-tshiâng-khî	Kwai Tsing
Phù-mí-tshu̍k	Primi
Tet-ngo-tshu̍k	De’ang
Tshiên-vân-khî	Tsuen Wan
Pu-lóng-chhu̍k	Blang
Pok-pha̍k-yen	Bobai
Chhîn-sîn-yen	Qingxin
Bracknell Sêm-lìm	Bracknell Forest
Mìn-chú Chin-phu-tóng	Demokratische Fortschrittspartei
Tomaszów Lubelski	Tomaszów Lubelski
Liú-kông-yen	Liujiang
Thiên-hò-khî	Tianhe
Po-thèu-khî	Potou
Hrubieszów	Hrubieszów
Liùng-mùn-yen	Longmen
Hói-tshong-khî	Haicang
Pet Québec Thi-khî	Nord-du-Québec
Montérégie	Montérégie
Druten	Druten
Nàm-hiùng-sṳ	Nanxiong
Tshiùng-thâu Mèu-tshu̍k Tshṳ-tshṳ-yen	Songtao
Chhièn-Liòng	Frühere Liang
Liú-sàng-yen	Liucheng
Sun-tet-khî	Shunde
Dębica	Dębica
Fân-nyî-khî	Panyu
Québec-ngìn Tóng	Parti Québécois
Grahamstown	Grahamstown
Cape Town Thai-ho̍k	Universität Kapstadt
Phìn-lo̍k-yen	Pingle
Kui-phìn-sṳ	Guiping
Sasolburg	Sasolburg
Kûng-nèn-hîn Sú-kî	Dumbphone
Tûng-sân-yen	Dongshan (Zhangzhou)
Hò-thòng-khî	Hetang
Si̍p-mî-khî	Jimei
Ǹg-fûng-khî	Yufeng
Kraśnik	Kraśnik
Dęblin	Dęblin
Radzyń Podlaski	Radzyń Podlaski
Thûn-mùn-khî	Tuen Mun District
Nàm-khî (Hiông-kóng)	Southern District (Hongkong)
Vân-chái-khî	Wan Chai District
Prudnik	Prudnik
Villanueva de Sigena	Villanueva de Sigena
Stockton-on-Tees	Stockton-on-Tees
Kóng-nèn-yen	Guangning
Bultfontein	Bultfontein
Sî-Liòng	Westliche Liang
Wokingham	Wokingham
Fûng-hâi-khî	Fengxi
Kô-lò-sî	Kolossai
Lò-fù-khî	Luohu
Yàm-thièn-khî	Yantian
Khiâm-nàm Pu-yî-tshu̍k Mèu-tshu̍k Tshṳ-tshṳ-chû	Qiannan
Lìm-ha Fì-tshu̍k Tshṳ-tshṳ-chû	Linxia
Liùng-kông-khî	Longgang (Shenzhen)
Middelburg, Tûng Khôi-phú-sén	Middelburg (Ostkap)
Graaff-Reinet	Graaff-Reinet
Orania	Orania
Fu-yòng-sṳ	Fuyang (Hangzhou)
Yì-yâu-sṳ	Yuyao
Â-pa Chhong-chhu̍k Kiông-chhu̍k Chhṳ-chhṳ-chû	Ngawa
Welkom	Welkom
Vú-mîn-yen	Wuming (Nanning)
Hoedspruit	Hoedspruit
Lìm-ôn-sṳ	Lin’an
Hói-tsû-khî	Haizhu
Ye̍t-siù-khî	Yuexiu
Vryheid	Vryheid
Swellendam	Swellendam
Kwun-lò-sṳ	Miluo
Vòng-pu-khî	Huangpu (Guangzhou)
Nàm-hói-khî	Nanhai
Sin-nî-sṳ	Xinyi (Maoming)
Lùng-ôn-yen	Long’an (Nanning)
Tû-kông-yén-sṳ	Dujiangyan
Mâ-sân-yen	Mashan
Sîn-fi-khî	Xinhui
Tshiùng-fa-sṳ	Conghua
Lièn-sân Chong-chhu̍k Yâu-chhu̍k Chhṳ-chhṳ-yen	Lianshan (Qingyuan)
Lo̍k-tshông-sṳ	Lechang
Lièn-chiu-sṳ	Lianzhou
Kô-yêu-sṳ	Gaoyao
Fû-yûng-khî	Furong
Hîn-nèn-sṳ	Xingning (Meizhou)
Ho̍k-sân-sṳ	Heshan
Yòng-chhûn-sṳ	Yangchun
Mo̍k-li̍t Tha̍t-ngá Tha̍t-vat-ngì-tshu̍k Tshṳ-tshṳ-khì	Morin Dawa
Thùng-ôn-khî	Tong’an
Liu̍k-fûng-sṳ	Lufeng (Shanwei)
Thòi-kông-khî	Taijiang (Fuzhou)
Liùng-hói-sṳ	Longhai
Sa̍k-sṳ̂-sṳ	Shishi (Quanzhou)
Siông-ôn-khî	Xiang’an
Mên-hêu-yen	Minhou
Lìm-siong-sṳ	Linxiang (Yueyang)
Liù-yòng-sṳ	Liuyang
Lói-yòng-sṳ	Leiyang
Tsàu-vú-sṳ	Shaowu
Hói-shù-khî	Haishu
Kien-tet-sṳ	Jiande
Phî-yen	Pi (Chengdu)
Sîn-tû-khî	Xindu
Phìn-siông-sṳ	Pingxiang (Chongzuo)
Nî-chiu-sṳ	Yizhou
Tshîn-hói-khî	Chenghai (Shantou)
Yîn-tet-sṳ	Yingde
Sṳ̍p-fong-sṳ	Shifang
Vi	Magen
Tshông-sân-khî	Cangshan (Fuzhou)
Chhông-ǹg-yen	Cangwu
Liùng-hâ	Hummerartige
Kî-nok-tshu̍k	Jino
Chhém-hâi-sṳ	Cenxi
Ngo̍k-lùn-tshùn-tshu̍k	Oroqen
Chhà-lîn-yen	Chaling
Shèn-sàng-khî	Chancheng
Chhòng-sâ-yen	Changsha (Kreis)
Tshòng-thai-yen	Changtai
Tshòng-tin-yen	Changting
Chhòng-chû-khî	Changzhou (Wuzhou)
Tshèu-ôn-yen	Chao’an
Chaudière-Appalaches	Chaudière-Appalaches
Sî-Chû	Westliche Zhou-Dynastie
Liông (Nàm-chhèu)	Liang-Dynastie
Sṳ̀n-Hòn	Cheng Han
Sàng-phu Mèu-chhu̍k Chhṳ-chhṳ-yen	Chengbu
Sàng-siong-khî	Chengxiang
Tshak-kham-khî	Chikan (Zhanjiang)
Sî-Hon	Westliche Han-Dynastie
Chhùng-chû-sṳ	Chongzhou
Christiana (Nàm-fî)	Christiana (Südafrika)
Sùn-ôn-yen	Chun’an
Lí-sàng-khî	Licheng (Quanzhou)
Pet-ngan Thi-khî (Québec)	Côte-Nord
Mí-nàm-kâ-pó-ngìn	Minangkabau
Néu-yok-kóng	New Yorker Hafen
Sî-Chìn	Westliche Jin-Dynastie
Tha̍k-é	Dizi (Instrument)
Tûng-Hon	Östliche Han-Dynastie
Su-nèn-yen	Shouning
Sâ-vân-khî	Shawan (Leshan)
Thûng-chhôn-khî	Tongchuan (Dazhou)
Sṳ-chûng-khî (Lo̍k-Sân-sṳ)	Shizhong (Leshan)
Mâ-piên Yì-chhu̍k Chhṳ-chhṳ-yen	Mabian
Thai-phû-yen	Dabu (Meizhou)
Thai-fa Yâu-chhu̍k Chhṳ-chhṳ-yen	Dahua
Tân-yit kón-lî-khî	Unitary Authority
Kú-thièn-yen	Gutian
Tet-pó-yen	Debao
Tet-fa-yen	Dehua
Tet-khin-yen	Deqing (Zhaoqing)
Fi-sàng-khî	Huicheng
Chiáng-ngân-yen	Jingyan
Fài-si̍p-yen	Huaiji
Khien-vì-yen	Qianwei
Ńg-thûng-khiàu-khî	Wutongqiao
Kông-hói-khî	Jianghai
Khì-yen	Qu (Dazhou)
Sun-khin-khî	Shunqing
Kô-phiàng-khî	Gaoping (Nanchong)
Mu̍k-chhôn-yen	Muchuan
Liú-pet-khî	Liubei
Liú-nàm-khî	Liunan
Thien-pha̍k-yen	Dianbai
Sông-lìm-yen	Shanglin
Thâm-thòng-khî	Tantang
Mòi-yen	Meixian
Chṳ̂-yòng-khî	Ziyang (Yiyang)
Sâm-kông Thûng-chhu̍k Chhṳ-chhṳ-yen	Sanjiang
Na̍p-hâi-khî	Naxi (Luzhou)
Mièn-chuk-sṳ	Mianzhu
Lièn-sàng-yen	Liancheng
Kô-chiu-sṳ	Gaozhou
Khiûng-lôi-sṳ	Qionglai
Si-fi-sṳ	Sihui
Ngièu-phìn-yen	Raoping
Lùi-chiu-sṳ	Leizhou
Sun-tshông-yen	Shunchang
Lò-ngièn-yen	Luoyuan
Phîn-nàm-yen	Pingnan (Ningde)
Phìn-thâm-yen	Pingtan
Nàm-ôn-sṳ	Nan’an (Quanzhou)
Àu-choi Fôn	Sattelstorch
Thia̍p-chhái-khî	Diecai
Ya̍k-sân-khî	Dieshan
Tín-sàng-khî	Dingcheng
Tín-fù-khî	Dinghu
Chhîn-sàng-khî	Qingcheng (Qingyuan)
Tûng-khî (Pan-kî-fâ-sṳ)	Dong (Panzhihua)
Tûng-hîn-sṳ	Dongxing (Fangchenggang)
Tûng-ngièn-yen	Dongyuan
Kî-chhòng	Flughafen
Téu-mùn-khî	Doumen
Liu̍k-chhôn-yen	Luchuan
Tû-ôn Yâu-chhu̍k Chhṳ-chhṳ-yen	Du’an
Tôn-chiu-khî	Duanzhou
Tsen-zi-wun	Tausend-Zeichen-Klassiker
Ha̍p-phû-yen	Hepu
Lî Ngâ-kok	James Legge
Yen	Kreis (China)
Lò-kông-yen	Luojiang (Deyang)
Thèn-yen	Teng (Wuzhou)
Thi-fông Kau-fi	Local churches
Nàm-Yèn	Südliche Yan
Nàm-Liòng	Südliche Liang
Fûng-sun-yen	Fengshun
Siong-sân-yen	Xiangshan (Ningbo)
Ngiûn-chû-khî	Yinzhou (Ningbo)
Kông-pet-khî (Nèn-pô-sṳ)	Jiangbei (Ningbo)
Nèn-hói-yen (Chet-kông-sén)	Ninghai
Kông-kòn-khî	Jianggan
Ngò-mì-sân-sṳ	Emeishan
Siù-yí-khî	Xiuyu
Yún-tshûn-yen	Yongchun
Chàu-yòng-yen	Shaoyang (Kreis)
Sa̍k-kú-khî	Shigu
Tsiau-sàng-khî	Jiaocheng (Ningde)
Sien-yù-yen	Xianyou
Fên-sân-yen	Hengshan (Hengyang)
Yèn-phìn-khî	Yanping
Sîn-lò-khî	Xinluo
Phú-sàng-yen	Pucheng (Nanping)
Sâm-ngièn-khî	Sanyuan (Sanming)
Ngièn-fung-khî	Yanfeng
Hâm-kông-khî	Hanjiang (Putian)
Fûng-tshe̍t-khî	Fengze
Lai-sàng-khî	Licheng (Putian)
Sông-hông-yen	Shanghang
Tshiùng-hâi-yen	Songxi
Fên-nàm-yen	Hengnan
Vú-phìn-yen	Wuping
Fên-tûng-yen	Hengdong
Nàm-tshìn-yen	Nanjing (Zhangzhou)
Khî-tûng-yen	Qidong (Hengyang)
Lù-siung-khî	Lusong
Kâ-vò-yen	Jiahe
Sû-sien-khî	Suxian
Thâu-ngièn-yen	Taoyuan (Changde)
Liùng-fù-khî	Longhu
Sông-chhṳ̍t-yen	Sangzhi
Het-sân-khî	Heshan (Yiyang)
Kông-sàng-khî	Jiangcheng (Yangjiang)
Phûng-kông-khî	Pengjiang
Yòng-sî-yen	Yangxi
Hon-su-yen	Hanshou
Sa̍k-mùn-yen	Shimen
Lìm-lí-yen	Linli
Lìm-vú-yen	Linwu
Kui-yòng-yen	Guiyang (Chenzhou)
Yòng-tûng-yen	Yangdong
Hiông-chû-khî	Xiangzhou (Zhuhai)
Liùng-mâ-thâm-khî	Longmatan
Ngiùn-hói-khî	Yinhai
Vú-siên-yen	Wuxuan
Kóng-nàm-khî (Kui-kóng-sṳ)	Gangnan
Yùng-yen (Chhṳ-kung-sṳ)	Rong (Zigong)
Meu-kóng-khî	Maogang
Kîm-phìn-khî	Jinping (Shantou)
Yùng-yen	Rong (Yulin)
Lû-yen	Lu (Luzhou)
Siong-sân-khî	Xiangshan (Guilin)
Chin-yòng-khî	Jingyang (Deyang)
Ket-sî-yen	Jiexi
Siù-fûng-khî	Xiufeng
Thièn-yòng-yen	Tianyang
Chhìn-sî-yen	Jingxi
Yún-fuk-yen	Yongfu
Thièn-tûng-yen	Tiandong
Kiûng-sàng Yâu-chhu̍k Chhṳ-chhṳ-yen	Gongcheng
Kung-chiáng-khî	Gongjing
Mòi-kông-khî	Meijiang
Hîn-pîn-khî	Xingbin
Siong-khiâu-khî	Xiangqiao
Hîn-ngia̍p-yen	Xingye
Kú-nìn-yen	Gulin
Lìn-yùn-yen	Lingyun
Lò-sàng Mu-láu-chhu̍k Chhṳ-chhṳ-yen	Luocheng
Yàm-piên-yen	Yanbian (Panzhihua)
Lìm-kui-yen	Lingui
Ket-tûng-yen	Jiedong
Sî-khî (Pan-kî-fâ-sṳ)	Xi (Panzhihua)
Kon-yòng-yen	Guanyang
Kîm-sàng-kông-khî	Jinchengjiang
Kóng-héu-khî	Gangkou
Phû-pet-yen	Pubei
Ngiu̍k-chiu-khî	Yuzhou (Yulin)
Yùng-ôn-yen	Rong’an
Lìn-chhôn-yen	Lingchuan (Guilin)
Chhiòn-chiu-yen	Quanzhou (Guilin)
Van-siu-khî	Wanxiu
Khîm-pet-khî	Qinbei
Sîn-fûng-yen	Xinfeng (Shaoguan)
Fò-phìn-yen	Heping (Heyuan)
Sé-kiok-lî	Fußwaschung
Kîm-vân-khî	Jinwan
Liùng-sṳn-kok-chhu̍k Chhṳ-chhṳ-yen	Longsheng
Sîn-sàng-yen	Xincheng (Laibin)
Thiet-sân-kóng-khî	Tieshangang
Siong-chiu-yen	Xiangzhou (Laibin)
Kîm-siu Yâu-chhu̍k Chhṳ-chhṳ-yen	Jinxiu
Lùng-lìn Kok-chhu̍k Chhṳ-chhṳ-yen	Longlin
Chhiâng-siù-khî	Qingxiu
Chhit-sên-khî	Qixing
Thièn-lìm-yen	Tianlin
Liòng-khin-khî	Liangqing
Phìn-nàm-yen	Pingnan (Guigang)
Hói-sàng-khî	Haicheng (Beihai)
Phìn-kó-yen	Pingguo
Yung-nèn-khî	Yongning (Nanning)
Fòng-sàng-khî	Fangcheng (Fangchenggang)
Sông-sṳ̂-yen	Shangsi
Lìn-sân-yen	Lingshan
Lu̍k-tshài-yen	Luzhai
Hîn-ôn-yen	Xing’an (Guilin)
Phû-kông-yen	Pujiang (Chengdu)
Kîm-thòng-yen	Jintang
Vûn-kông-khî	Wenjiang
Phìn-yén-yen	Pingyuan (Meizhou)
Hói-fûng-yen	Haifeng
Lièn-nàm Yâu-chhu̍k Chhṳ-chhṳ-yen	Liannan
Liùng-tshôn-yen	Longchuan (Heyuan)
Liu̍k-hò-yen	Luhe (Shanwei)
Vú-hêu-khî	Wuhou
Liùng-chhièn-yi̍t-khî	Longquanyi
Chiau-liang-yen	Jiaoling
Kông-chiu-khî	Jiangzhou
Yu-kông-khî	Youjiang
Ha̍p-sân-sṳ	Heshan (Laibin)
Kîm-ngiù-khî	Jinniu
Kím-kông-khî	Jinjiang (Chengdu)
Phàng-chû-sṳ	Pengzhou
