ఆఫ్రికా	Afrika
మాణిక్ సర్కార్	Manik Sarkar
క్రైస్తవ ఛాందసవాదం	Christlicher Fundamentalismus
అఖండజ్యోతి	Ewiges Licht
డిప్టెరోకార్పేసి	Flügelfruchtgewächse
పవర్ బిల్డర్	PowerBuilder
ది స్పెక్టేటర్ (1711)	The Spectator (Zeitung)
డాట్ మ్యాట్రిక్స్ ప్రింటర్	Matrixdrucker
దగ్గు మందు	Antitussivum
వరిబీజం	Hydrozele
ఉడిపి	Udupi
బాస్కిన్-రాబిన్స్	Baskin-Robbins
ఆలప్పుళా	Alappuzha
మార్లేబోన్ క్రికెట్ సంఘం	Marylebone Cricket Club
నికాన్ డి3100	Nikon D3100
ఉమ్రావ్ జాన్	Umrao Jaan (1981)
అమికి పట్టకం	Geradsichtprisma
స్విచ్ మోడ్ పవర్ సప్లై	Schaltnetzteil
అమేథీ	Amethi
బాణాసంచా	Knallkörper
బద్రీనాథ్	Badrinath
ఆల్మోరా	Almora
మావటి	Mahut
ఆరోవిల్	Auroville
బాదామి	Badami
టెంపుల్ రన్	Temple Run
సినిమాటోగ్రఫీ	Kinematographie
చంద్ర మాసము	Lunation
మైసూరు జిల్లా	Mysore (Distrikt)
క్లాస్ట్రీడియేసి	Clostridiaceae
చక్రం మరియు ఇరుసు	Wellrad
ఔరంగాబాదు జిల్లా(మహారాష్ట్ర)	Aurangabad (Distrikt, Maharashtra)
కురుక్షేత్రం	Kurukshetra
రాజ్‌సమంద్ జిల్లా	Rajsamand (Distrikt)
సాగిన చర్మపు గుర్తులు	Dehnungsstreifen
గర్భాశయ దర్శనం	Hysteroskopie
బౌలింగ్	Bowler (Cricket)
నచికేతుడు	Nachiketas
సింధూ లిపి	Indus-Schrift
వాణిజ్యం	Handel
పసరిక పాము	Peitschennattern
బాజిగర్	Baazigar
ఉపన్యాసం	Vorlesung
ఫిత్రా	Fitra
పానిపట్టు యుద్ధం	Erste Schlacht bei Panipat
కెవిన్	Kevin
నారాయణ పండితుడు	Narayana (Mathematiker)
క్షీరసాగర మథనం	Milchozean
వస్త్ర పరిశ్రమ	Textilindustrie
మెట్‌లైఫ్	Metropolitan Life Insurance Company
సుడిగుండం	Strudel (Physik)
అనిష్ప సంఖ్య	Irrationale Zahl
తిరువళ్ళూరు	Tiruvallur
గచ్చ	Caesalpinien
తల్లివేరు	Pfahlwurzel
వెలుపలి చెవి	Außenohr
తూము (కాలువ)	Schütz (Wasserbau)
వైష్ణవ దేవి	Vaishno Devi
నిజాం	Nizam
సూటు	Anzug
సోనాక్షి సిన్హా	Sonakshi Sinha
చండాలుడు	Chandala
ఇంటర్నెట్ విజ్ఞాన సర్వస్వము	Onlinelexikon
మూడవ ఆంగ్లో-మైసూరు యుద్ధం	Dritter Mysore-Krieg
సుందరం బాలచందర్	S. Balachander
ఆప్టోమెట్రీ	Optometrie
మిండానౌ లోరికీట్	Apolori
భారత జాతీయ గ్రంథాలయం	Indische Nationalbibliothek
ప్రతిపక్ష నాయకుడు	Oppositionsführer
మొబైల్ యాప్స్	Mobile App
గ్లైసీన్	Glycin
ఆస్తికవాదం	Theismus
వైద్య ఉష్ణమాపకం	Fieberthermometer
ఇండియన్ ఇన్‌స్టిట్యూట్ ఆఫ్ టెక్నాలజీ	Indian Institute of Technology
అపుర్ సంసార్	Apus Weg ins Leben: Apus Welt
నైట్‌ క్లబ్	Nachtclub
పెప్పర్ స్ప్రే	Pfefferspray
హృదయ సూత్రం	Herz-Sutra
నియాన్ దీపం	Glimmlampe
ఆన్‌లైన్ వాణిజ్య ప్రకటన	Internetwerbung
చేతి పంపు	Schwengelpumpe
కుండలిని	Kundalini
సైబర్ సెక్స్	Cybersex
కకా	Kaka
సబ్స్టిట్యూషన్ సైఫర్	Monoalphabetische Substitution
దీవెన	Segen
ఆరావళీ పర్వత శ్రేణులు	Aravalligebirge
అవశేషావయవము	Rudiment
ది టైం మెషీన్	Die Zeitmaschine
కార్టూన్	Cartoon
రాక్షస్తల్	Rakshastal
శ్రామిక చట్టం	Arbeitsrecht
దేహ కుహరం	Körperhöhle
కాఫిర్	Kāfir
గౌతమ్ ఘోష్	Goutam Ghose
నాణేల సేకరణ శాస్త్రం	Numismatik
గులాబి ముఖం లవ్ బర్డ్	Rosenköpfchen
భారత పురాతత్వ శాఖ	Archaeological Survey of India
కందులు	Straucherbse
బలంగిర్	Balangir
ఫైలు సిస్టముల చిట్టా	Liste von Dateisystemen
పతనమ్ తిట్ట	Pathanamthitta (Distrikt)
హోమినిడే	Menschenaffen
ప్రపంచ పర్యాటక దినోత్సవం	Welttourismustag
అరాచిస్	Erdnüsse
పాడి పరిశ్రమ	Molkerei
బాంబే స్టాక్ ఎక్స్ఛేంజ్	Bombay Stock Exchange
భారతదేశ జాతీయ స్టాక్ ఎక్స్ఛేంజ్	National Stock Exchange of India
అర్దెషీర్ ఇరానీ	Ardeshir Irani
కారైక్కాల్	Karaikal (Distrikt)
ఇబ్న్ కమ్మూనా	Ibn Kammuna
అష్ట దిక్కులు	Windrose (Begriffsklärung)
ఉమ్రాహ్	ʿUmra
బాలాసోర్	Baleswar
టోటల్ స్టేషన్	Tachymeter (Geodäsie)
పరిరక్షణ జీవశాస్త్రం	Naturschutzbiologie
దంత విన్యాసం	Dentition
హెపాటిక్ ఎన్‌సెఫలోపతి	Hepatische Enzephalopathie
జాతీయ రహదారి 4 (భారతదేశం)	National Highway 4 (Indien)
జాతీయ రహదారి 2 (భారతదేశం)	National Highway 2 (Indien)
రోవర్ (అంతరిక్ష అన్వేషణ)	Rover (Raumfahrt)
వాస్కులైటిస్	Vaskulitis
సూపర్‌నోవా 2006జివై	SN 2006gy
కార్పోరేషన్ పన్ను	Körperschaftsteuer
పారాథైరాయిడ్ గ్రంధి	Nebenschilddrüse
అన్‌బ్రేకబుల్ (చలనచిత్రం)	Unbreakable – Unzerbrechlich
ఇజ్మా	Idschmāʿ
బిఫోర్‌ సన్‌సెట్‌	Before Sunset
బూడిద గుమ్మడి	Wachskürbis
దేశాల జాబితా – ఎత్తైన స్థలం క్రమంలో	Liste der höchsten Punkte nach Land
భారత్ పాకిస్తాన్ యుద్ధం 1947	Erster Indisch-Pakistanischer Krieg
కాథెటర్	Katheter
డెనిమ్	Denim
డైఫ్రాక్షన్ గ్రేటింగ్	Optisches Gitter
స్పిరోమెట్రీ	Spirometrie
రే-బాన్	Ray-Ban
శ్రీరంగపట్టణం	Shrirangapattana
లోటస్ 1-2-3	Lotus 1-2-3
పిస్టియా	Wassersalat
పుట్టగొడుగుల పెంపకం	Speisepilz
సజ్జలు	Perlhirse
బాబ్రీ మసీదు	Babri-Moschee
ఇస్లామీయ లిపీ కళాకృతులు	Islamische Kalligrafie
గాంధీ జయంతి	Gandhi Jayanti
కోట్టాయం	Kottayam
నపుంసకుడు	Hijra
లోమోగ్రఫీ	Lomografie
మహిషాసురుడు	Mahishasura
కార్డినల్ లోరీ	Kardinallori
ధర్మచక్రము	Dharmachakra
గర్భాశయ గ్రీవము	Cervix uteri
కటకము	Linse
దేశాల జాబితా – జాతీయ ప్రతిపత్తి ఏర్పడిన తేదీలు	Liste der Unabhängigkeitsdaten von Staaten
జాతక కథలు	Jataka
బుంది జిల్లా	Bundi (Distrikt)
అర్జున అవార్డు	Arjuna Award
శ్రీకాకుళం	Srikakulam
ఐజాక్	Isaak (Erzvater)
జోగ్ జలపాతం	Jog Falls
పద్మ విభూషణ్ పురస్కారం	Padma Vibhushan
థమ్స్‌ అప్‌	Thums Up
మెరీనా బీచ్	Marina Beach
విలియం డి.కూలిడ్జ్	William David Coolidge
నౌషాద్	Naushad Ali
ఆవర్ధనము	Vergrößerung (Optik)
గంధపు నూనె	Sandelholzöl
మాచు పిచ్చు	Machu Picchu
విపాసన	Vipassana
తెలంగాణ	Telangana
లుంగీ	Lungi (Kleidung)
రాష్ట్రపతి భవనం	Rashtrapati Bhavan
జావెద్ మియాందాద్	Javed Miandad
పసుపుచారల లోరీ	Schimmerlori
మహబూబ్ అలీ ఖాన్	Asaf Jah VI.
స్క్వామస్ సెల్ కార్సినోమా	Plattenepithelkarzinom
మహాభాగవతం	Bhagavatapurana
బలురక్కసి	Mexikanischer Stachelmohn
బిపిన్ చంద్ర పాల్	Bipin Chandra Pal
వాస్తవ ఆస్తి	Immobilie
హెయిర్ ట్రాన్స్‌ప్లాంటేషన్‌	Haartransplantation
పిప్పలి	Langer Pfeffer
వ్రిందావన్	Vrindavan
మ్యాగీ	Maggi
ఒలింపస్ కార్పొరేషన్	Olympus
ఒరైజా	Reis (Gattung)
విభూతి	Vibhuti
భరద్వాజ మహర్షి	Bharadvaja
వాసెక్టమీ	Vasektomie
రింగ్‌టోన్	Klingelton
కాంతి మాపకము	Photometer
ఎలక్ట్రానిక్ డేటా సిస్టమ్స్	Electronic Data Systems
స్వర్గలోకపు పక్షి	Kragenparadiesvogel
అయస్కాంత ససెప్టబిలిటీ	Magnetische Suszeptibilität
రాహత్ ఫతే అలీ ఖాన్	Rahat Fateh Ali Khan
నాందేడ్ జిల్లా	Nanded (Distrikt)
వికెట్-కీపర్	Wicket-Keeper
మయోపతీ	Myopathie
ఎ క్లాక్ వర్క్ ఆరంజ్	Uhrwerk Orange (Roman)
విజ్ఞానశాస్త్ర ప్రదర్శన	Science Fair
అంతర్జాతీయ వృక్ష నామీకరణ నియమావళి	Internationaler Code der Nomenklatur für Algen, Pilze und Pflanzen
దర్భ గడ్డి	Silberhaargras
డబ్బు	Bargeld
మౌంట్ అబూ	Mount Abu
భారత పార్లమెంటు	Indisches Parlament
కోసీ నది	Koshi (Fluss)
వామనావతారము	Vamana
సిపాయి	Sepoy
వైకుంఠపాళీ	Leiterspiel
విరాళం	Schenkung
వృక్క ధమని	Arteria renalis
పులికాట్ సరస్సు	Pulicat-See
కల్యంపూడి రాధాకృష్ణ రావు	C. R. Rao
అధివృక్క గ్రంధి	Nebenniere
బర్గఢ్	Bargarh
శోషరస వ్యవస్థ	Lymphatisches System
క్రిస్ మార్టిన్	Chris Martin
శ్రోణి మేఖల	Becken (Anatomie)
చార్లెస్ బార్బియర్	Charles Barbier
గంగరావి	Portiabaum
వాజ్యపుచెట్టు	Indischer Korallenbaum
ఆర్యసమాజ్	Arya Samaj
గాసిపియమ్	Baumwolle
అఫ్జల్ ఉద్దౌలా	Asaf Jah V.
స్ప్రింగ్ ఫ్రేమ్‌వర్క్	Spring (Framework)
ఉమ్మడి కుటుంబం	Großfamilie
యు.ఆర్.అనంతమూర్తి	U. R. Ananthamurthy
అశోకె సేన్	Ashoke Sen
డిల్బర్ట్	Dilbert
అశ్వమేధ యాగం	Ashvamedha
అశ్వినీ దేవతలు	Ashvins
కోలారు	Kolar
కాంగ్రా	Kangra (Distrikt)
దొండ కాయ	Tindola
ఋగ్వేదం	Rigveda
భాగస్వామ్యం	Personengesellschaft
గాయత్రీ మంత్రము	Gayatri Mantra
నికాన్ డి3200	Nikon D3200
సంజయ్ గాంధీ	Sanjay Gandhi
ఆస్ట్రేలియన్ సింగిల్స్ టెన్నిస్ చాంపియన్‌షిప్ మహిళల విజేతల పట్టిక	Liste der Australian-Open-Sieger (Dameneinzel)
జార్జి బెంథామ్	George Bentham
చీర్స్	Cheers
ఇస్మాయిల్ మర్చెంట్	Ismail Merchant
ముల్క్ రాజ్ ఆనంద్	Mulk Raj Anand
బ్రంచ్	Brunch
లోక్‌నాయక్ జయప్రకాశ్ నారాయణ్	Jayaprakash Narayan
