Afríka	Afrika
Flokkur:Fólk dáið árið 1288	Kategorie:Gestorben 1288
Flokkur:Fólk dáið árið 1289	Kategorie:Gestorben 1289
Flokkur:1291	Kategorie:1291
Flokkur:Fólk dáið árið 1293	Kategorie:Gestorben 1293
Flokkur:Fólk dáið árið 1295	Kategorie:Gestorben 1295
Flokkur:1299	Kategorie:1299
Flokkur:1300	Kategorie:1300
Flokkur:1302	Kategorie:1302
Flokkur:Fólk dáið árið 1302	Kategorie:Gestorben 1302
Flokkur:1304	Kategorie:1304
Flokkur:Fólk dáið árið 1304	Kategorie:Gestorben 1304
Flokkur:Fólk dáið árið 1306	Kategorie:Gestorben 1306
Flokkur:Fólk dáið árið 1307	Kategorie:Gestorben 1307
Flokkur:Fólk dáið árið 1308	Kategorie:Gestorben 1308
Flokkur:1312	Kategorie:1312
Flokkur:Fólk dáið árið 1312	Kategorie:Gestorben 1312
Flokkur:Ítalísk tungumál	Kategorie:Italische Sprachen
Flokkur:1316	Kategorie:1316
Flokkur:1318	Kategorie:1318
Flokkur:1320	Kategorie:1320
Flokkur:1323	Kategorie:1323
Flokkur:1324	Kategorie:1324
Flokkur:Fólk dáið árið 1324	Kategorie:Gestorben 1324
Flokkur:1326	Kategorie:1326
Flokkur:Fólk dáið árið 1326	Kategorie:Gestorben 1326
Flokkur:Fólk dáið árið 1327	Kategorie:Gestorben 1327
Flokkur:1334	Kategorie:1334
Flokkur:BBC	Kategorie:BBC
Flokkur:1337	Kategorie:1337
Flokkur:1339	Kategorie:1339
Flokkur:1340	Kategorie:1340
Flokkur:1344	Kategorie:1344
Flokkur:1345	Kategorie:1345
Flokkur:1347	Kategorie:1347
Flokkur:1357	Kategorie:1357
Flokkur:Fólk dáið árið 1360	Kategorie:Gestorben 1360
Flokkur:1362	Kategorie:1362
Flokkur:1363	Kategorie:1363
Flokkur:1368	Kategorie:1368
Flokkur:1372	Kategorie:1372
Flokkur:1380	Kategorie:1380
Flokkur:Fólk dáið árið 1384	Kategorie:Gestorben 1384
Flokkur:2014	Kategorie:2014
Flokkur:2015	Kategorie:2015
Flokkur:1387	Kategorie:1387
Flokkur:Fólk dáið árið 1390	Kategorie:Gestorben 1390
Flokkur:1392	Kategorie:1392
Flokkur:Fólk dáið árið 1393	Kategorie:Gestorben 1393
Flokkur:1398	Kategorie:1398
Flokkur:1400	Kategorie:1400
Flokkur:1402	Kategorie:1402
Flokkur:Efnahagur Íslands	Kategorie:Wirtschaft (Island)
Flokkur:1403	Kategorie:1403
Flokkur:Stjórnmál Líberíu	Kategorie:Politik (Liberia)
Flokkur:Fólk dáið árið 1405	Kategorie:Gestorben 1405
Flokkur:1407	Kategorie:1407
Flokkur:1409	Kategorie:1409
Flokkur:1410	Kategorie:1410
Flokkur:1411	Kategorie:1411
Flokkur:Eþíópísk stjórnmál	Kategorie:Politik (Äthiopien)
Flokkur:1412	Kategorie:1412
Flokkur:Fólk dáið árið 1412	Kategorie:Gestorben 1412
Flokkur:Fólk dáið árið 1413	Kategorie:Gestorben 1413
Flokkur:1416	Kategorie:1416
Flokkur:Fólk dáið árið 1420	Kategorie:Gestorben 1420
Flokkur:1423	Kategorie:1423
Flokkur:1425	Kategorie:1425
Flokkur:1427	Kategorie:1427
Flokkur:Fólk dáið árið 1428	Kategorie:Gestorben 1428
Flokkur:Fólk dáið árið 1432	Kategorie:Gestorben 1432
Flokkur:138 f.Kr.	Kategorie:138 v. Chr.
Flokkur:1438	Kategorie:1438
Flokkur:Fólk dáið árið 1439	Kategorie:Gestorben 1439
Flokkur:Skýjakljúfar í Brasilíu	Kategorie:Hochhaus in Brasilien
Flokkur:1441	Kategorie:1441
Flokkur:1442	Kategorie:1442
Flokkur:1444	Kategorie:1444
Flokkur:Íþróttamenn eftir þjóðerni	Kategorie:Sportler nach Land
Flokkur:1446	Kategorie:1446
Flokkur:Fólk dáið árið 1446	Kategorie:Gestorben 1446
Flokkur:1448	Kategorie:1448
Flokkur:Fólk dáið árið 1448	Kategorie:Gestorben 1448
Flokkur:Fólk dáið árið 1452	Kategorie:Gestorben 1452
Flokkur:Stjórnmál Úganda	Kategorie:Politik (Uganda)
Flokkur:1454	Kategorie:1454
Flokkur:1455	Kategorie:1455
Flokkur:1459	Kategorie:1459
Flokkur:Fólk dáið árið 1459	Kategorie:Gestorben 1459
Flokkur:1461	Kategorie:1461
Flokkur:Bandarísk stjórnmál	Kategorie:Politik (Vereinigte Staaten)
Flokkur:1469	Kategorie:1469
Flokkur:Fólk dáið árið 1473	Kategorie:Gestorben 1473
Flokkur:Fólk dáið árið 1474	Kategorie:Gestorben 1474
Flokkur:Handhafar bókmenntaverðlauna Nóbels	Kategorie:Nobelpreisträger für Literatur
Flokkur:1477	Kategorie:1477
Flokkur:Fólk dáið árið 1477	Kategorie:Gestorben 1477
Flokkur:1502	Kategorie:1502
Flokkur:1484	Kategorie:1484
Flokkur:1485	Kategorie:1485
Flokkur:Fólk dáið árið 1485	Kategorie:Gestorben 1485
Snið:CIV	Vorlage:CIV
Flokkur:1487	Kategorie:1487
Flokkur:1488	Kategorie:1488
Flokkur:1489	Kategorie:1489
Flokkur:1492	Kategorie:1492
Snið:CRI	Vorlage:CRI
Flokkur:1495	Kategorie:1495
Flokkur:Kvikmyndir frumsýndar 2001	Kategorie:Filmtitel 2001
Snið:CYP	Vorlage:CYP
Flokkur:Landafræði Indlands	Kategorie:Geographie (Indien)
Flokkur:Fólk dáið árið 1505	Kategorie:Gestorben 1505
Snið:Ráðuneyti Íslands	Vorlage:Navigationsleiste Isländische Regierungen
Flokkur:Fólk dáið árið 1506	Kategorie:Gestorben 1506
Flokkur:Kvikmyndir frumsýndar 1993	Kategorie:Filmtitel 1993
Flokkur:Fólk dáið árið 1509	Kategorie:Gestorben 1509
Flokkur:Fólk dáið árið 1510	Kategorie:Gestorben 1510
Flokkur:Fólk dáið árið 1513	Kategorie:Gestorben 1513
Flokkur:1515	Kategorie:1515
Flokkur:Fólk dáið árið 1515	Kategorie:Gestorben 1515
Flokkur:1518	Kategorie:1518
Flokkur:Fólk dáið árið 1518	Kategorie:Gestorben 1518
Flokkur:Fólk dáið árið 1522	Kategorie:Gestorben 1522
Flokkur:Fólk dáið árið 1523	Kategorie:Gestorben 1523
Flokkur:Fólk dáið árið 1525	Kategorie:Gestorben 1525
Flokkur:Fólk dáið árið 1527	Kategorie:Gestorben 1527
Flokkur:Fólk dáið árið 1528	Kategorie:Gestorben 1528
Flokkur:Fólk dáið árið 1530	Kategorie:Gestorben 1530
Flokkur:1533	Kategorie:1533
Flokkur:Fólk dáið árið 1533	Kategorie:Gestorben 1533
Flokkur:1535	Kategorie:1535
Flokkur:1537	Kategorie:1537
Flokkur:Fólk dáið árið 1537	Kategorie:Gestorben 1537
Flokkur:1540	Kategorie:1540
Flokkur:Fólk dáið árið 1540	Kategorie:Gestorben 1540
Flokkur:Fólk dáið árið 1543	Kategorie:Gestorben 1543
Flokkur:1546	Kategorie:1546
Flokkur:1551	Kategorie:1551
Flokkur:1552	Kategorie:1552
Flokkur:1555	Kategorie:1555
Flokkur:Fólk dáið árið 1555	Kategorie:Gestorben 1555
Flokkur:Fólk dáið árið 1559	Kategorie:Gestorben 1559
Flokkur:Lífefnafræði	Kategorie:Biochemie
Flokkur:1561	Kategorie:1561
Flokkur:1563	Kategorie:1563
Flokkur:Fólk dáið árið 1563	Kategorie:Gestorben 1563
Flokkur:Hljómsveitir eftir löndum	Kategorie:Musikgruppe nach Staat
Flokkur:1566	Kategorie:1566
Flokkur:Fólk dáið árið 1566	Kategorie:Gestorben 1566
Flokkur:1569	Kategorie:1569
Flokkur:1572	Kategorie:1572
Flokkur:1575	Kategorie:1575
Flokkur:1578	Kategorie:1578
Flokkur:Fólk dáið árið 1578	Kategorie:Gestorben 1578
Flokkur:1580	Kategorie:1580
Flokkur:Fólk dáið árið 1580	Kategorie:Gestorben 1580
Flokkur:Bardagaíþróttamenn	Kategorie:Kampfsportler oder -künstler
Flokkur:1582	Kategorie:1582
Flokkur:Fólk dáið árið 1582	Kategorie:Gestorben 1582
Flokkur:Fólk dáið árið 1584	Kategorie:Gestorben 1584
Flokkur:1595	Kategorie:1595
Flokkur:Landafræði Búrkína Fasó	Kategorie:Geographie (Burkina Faso)
Flokkur:Sveppafræði	Kategorie:Mykologie
Flokkur:1605	Kategorie:1605
Flokkur:Fólk dáið árið 1605	Kategorie:Gestorben 1605
Flokkur:1607	Kategorie:1607
Flokkur:Fólk dáið árið 1607	Kategorie:Gestorben 1607
Flokkur:Fólk dáið árið 1609	Kategorie:Gestorben 1609
Flokkur:1611	Kategorie:1611
Flokkur:Fólk dáið árið 1611	Kategorie:Gestorben 1611
Flokkur:1615	Kategorie:1615
Flokkur:1618	Kategorie:1618
Flokkur:1620	Kategorie:1620
Flokkur:Fólk dáið árið 1620	Kategorie:Gestorben 1620
Flokkur:1622	Kategorie:1622
Flokkur:Forritun	Kategorie:Programmierung
Flokkur:1624	Kategorie:1624
Flokkur:Fólk dáið árið 1624	Kategorie:Gestorben 1624
Flokkur:1626	Kategorie:1626
Flokkur:Fólk dáið árið 1626	Kategorie:Gestorben 1626
Flokkur:1629	Kategorie:1629
Flokkur:Fólk dáið árið 1629	Kategorie:Gestorben 1629
Flokkur:1631	Kategorie:1631
Flokkur:Fólk dáið árið 1631	Kategorie:Gestorben 1631
Flokkur:1633	Kategorie:1633
Flokkur:Kvikmyndir frumsýndar 1951	Kategorie:Filmtitel 1951
Flokkur:1635	Kategorie:1635
Flokkur:1637	Kategorie:1637
Flokkur:Fólk dáið árið 1638	Kategorie:Gestorben 1638
Flokkur:1640	Kategorie:1640
Flokkur:Fólk dáið árið 1640	Kategorie:Gestorben 1640
Flokkur:1642	Kategorie:1642
Flokkur:Fólk dáið árið 1642	Kategorie:Gestorben 1642
Flokkur:Fólk dáið árið 1644	Kategorie:Gestorben 1644
Flokkur:1649	Kategorie:1649
Flokkur:Fólk dáið árið 1649	Kategorie:Gestorben 1649
Flokkur:1652	Kategorie:1652
Flokkur:1657	Kategorie:1657
Flokkur:1659	Kategorie:1659
Flokkur:Fólk dáið árið 1660	Kategorie:Gestorben 1660
Flokkur:1665	Kategorie:1665
Flokkur:Fólk dáið árið 1665	Kategorie:Gestorben 1665
Flokkur:Fólk dáið árið 1666	Kategorie:Gestorben 1666
Flokkur:1668	Kategorie:1668
Flokkur:1669	Kategorie:1669
Flokkur:Fólk dáið árið 1669	Kategorie:Gestorben 1669
Flokkur:Fólk dáið árið 1671	Kategorie:Gestorben 1671
Flokkur:Fólk dáið árið 1673	Kategorie:Gestorben 1673
Flokkur:Fólk dáið árið 1674	Kategorie:Gestorben 1674
Flokkur:Fólk dáið árið 1676	Kategorie:Gestorben 1676
Flokkur:1678	Kategorie:1678
Flokkur:Fólk dáið árið 1684	Kategorie:Gestorben 1684
Flokkur:1686	Kategorie:1686
Flokkur:Fólk dáið árið 1687	Kategorie:Gestorben 1687
Flokkur:Fólk dáið árið 1689	Kategorie:Gestorben 1689
Flokkur:1693	Kategorie:1693
Flokkur:Fólk dáið árið 1694	Kategorie:Gestorben 1694
Flokkur:1696	Kategorie:1696
Flokkur:Fólk dáið árið 1696	Kategorie:Gestorben 1696
Flokkur:Fólk dáið árið 1697	Kategorie:Gestorben 1697
Flokkur:1699	Kategorie:1699
Flokkur:Fólk dáið árið 1699	Kategorie:Gestorben 1699
Flokkur:Fólk dáið árið 1701	Kategorie:Gestorben 1701
Flokkur:Fólk dáið árið 1702	Kategorie:Gestorben 1702
Flokkur:1705	Kategorie:1705
Flokkur:1706	Kategorie:1706
Flokkur:Fólk dáið árið 1706	Kategorie:Gestorben 1706
Flokkur:1711	Kategorie:1711
Flokkur:Fólk dáið árið 1711	Kategorie:Gestorben 1711
Flokkur:Fólk dáið árið 1713	Kategorie:Gestorben 1713
Flokkur:Fólk dáið árið 1715	Kategorie:Gestorben 1715
Flokkur:Fólk dáið árið 1716	Kategorie:Gestorben 1716
Flokkur:1720	Kategorie:1720
Flokkur:1722	Kategorie:1722
Flokkur:Fólk dáið árið 1722	Kategorie:Gestorben 1722
Flokkur:Fólk dáið árið 1724	Kategorie:Gestorben 1724
Flokkur:1726	Kategorie:1726
Flokkur:Fólk dáið árið 1727	Kategorie:Gestorben 1727
Flokkur:1730	Kategorie:1730
Flokkur:Fólk dáið árið 1730	Kategorie:Gestorben 1730
Flokkur:Fólk dáið árið 1731	Kategorie:Gestorben 1731
Flokkur:Fólk dáið árið 1732	Kategorie:Gestorben 1732
Flokkur:Fólk dáið árið 1733	Kategorie:Gestorben 1733
Flokkur:Fólk dáið árið 1734	Kategorie:Gestorben 1734
Flokkur:Fólk dáið árið 1736	Kategorie:Gestorben 1736
Flokkur:1739	Kategorie:1739
Flokkur:Fólk dáið árið 1739	Kategorie:Gestorben 1739
Flokkur:Fólk dáið árið 1741	Kategorie:Gestorben 1741
Flokkur:Fólk dáið árið 1742	Kategorie:Gestorben 1742
Flokkur:Fólk dáið árið 1743	Kategorie:Gestorben 1743
Flokkur:Fólk dáið árið 1744	Kategorie:Gestorben 1744
Flokkur:Fólk dáið árið 1745	Kategorie:Gestorben 1745
Flokkur:Fólk dáið árið 1746	Kategorie:Gestorben 1746
Flokkur:Fólk dáið árið 1748	Kategorie:Gestorben 1748
Flokkur:1751	Kategorie:1751
Flokkur:Fólk dáið árið 1751	Kategorie:Gestorben 1751
Flokkur:Fólk dáið árið 1752	Kategorie:Gestorben 1752
Flokkur:Fólk dáið árið 1753	Kategorie:Gestorben 1753
Flokkur:Fólk dáið árið 1754	Kategorie:Gestorben 1754
Flokkur:Fólk dáið árið 1755	Kategorie:Gestorben 1755
Flokkur:Fólk dáið árið 1756	Kategorie:Gestorben 1756
Flokkur:Fólk dáið árið 1758	Kategorie:Gestorben 1758
Flokkur:Fólk dáið árið 1759	Kategorie:Gestorben 1759
Flokkur:Fólk dáið árið 1761	Kategorie:Gestorben 1761
Flokkur:1764	Kategorie:1764
Flokkur:1765	Kategorie:1765
Flokkur:1766	Kategorie:1766
Flokkur:1767	Kategorie:1767
Flokkur:1769	Kategorie:1769
Flokkur:Fólk dáið árið 1770	Kategorie:Gestorben 1770
Flokkur:Fólk dáið árið 1772	Kategorie:Gestorben 1772
Flokkur:Fólk dáið árið 1773	Kategorie:Gestorben 1773
Flokkur:1775	Kategorie:1775
Flokkur:Fólk dáið árið 1775	Kategorie:Gestorben 1775
Flokkur:Fólk dáið árið 1776	Kategorie:Gestorben 1776
Flokkur:1779	Kategorie:1779
Flokkur:Fólk dáið árið 1780	Kategorie:Gestorben 1780
Flokkur:Fólk dáið árið 1781	Kategorie:Gestorben 1781
Flokkur:Fólk dáið árið 1782	Kategorie:Gestorben 1782
Flokkur:Fólk dáið árið 1783	Kategorie:Gestorben 1783
Flokkur:Fólk dáið árið 1784	Kategorie:Gestorben 1784
Flokkur:Fólk dáið árið 1785	Kategorie:Gestorben 1785
Flokkur:Fólk dáið árið 1786	Kategorie:Gestorben 1786
Flokkur:Fólk dáið árið 1787	Kategorie:Gestorben 1787
Flokkur:Fólk dáið árið 1788	Kategorie:Gestorben 1788
Flokkur:Fólk dáið árið 1789	Kategorie:Gestorben 1789
Flokkur:Landafræði Ítalíu	Kategorie:Geographie (Italien)
Flokkur:Fólk dáið árið 1790	Kategorie:Gestorben 1790
Flokkur:Bókmenntir eftir löndum	Kategorie:Literatur nach Kulturraum
Flokkur:Sardinía	Kategorie:Sardinien
Flokkur:Vítamín	Kategorie:Vitamin
Flokkur:Skartgripir	Kategorie:Schmuck
Flokkur:Landafræði Evrópu	Kategorie:Geographie (Europa)
Flokkur:Kvikmyndir frumsýndar 1970	Kategorie:Filmtitel 1970
Flokkur:Fylki Þýskalands	Kategorie:Bundesland (Deutschland)
Flokkur:Hellar	Kategorie:Höhle
Flokkur:Japönsk fyrirtæki	Kategorie:Unternehmen (Japan)
Flokkur:Flórída	Kategorie:Florida
Flokkur:1778	Kategorie:1778
Snið:Aðalgrein	Vorlage:Hauptartikel
Flokkur:Saga Þýskalands	Kategorie:Geschichte (Deutschland)
Flokkur:Mannætur	Kategorie:Kannibale
Flokkur:Ítalska A-deildin	Kategorie:Serie A
Snið:EST	Vorlage:EST
Flokkur:Eðallofttegundir	Kategorie:Edelgas
Flokkur:Nevada	Kategorie:Nevada
Flokkur:Nebraska	Kategorie:Nebraska
Flokkur:Norður-Dakóta	Kategorie:North Dakota
Flokkur:New Mexico	Kategorie:New Mexico
Flokkur:New York-fylki	Kategorie:New York
Flokkur:New Jersey	Kategorie:New Jersey
Flokkur:New Hampshire	Kategorie:New Hampshire
Flokkur:Rhode Island	Kategorie:Rhode Island
Flokkur:Louisiana	Kategorie:Louisiana
Flokkur:Maryland	Kategorie:Maryland
Flokkur:Maine	Kategorie:Maine
Flokkur:Minnesota	Kategorie:Minnesota
Flokkur:Michigan	Kategorie:Michigan
Flokkur:Mississippi	Kategorie:Mississippi
Flokkur:Missouri	Kategorie:Missouri
Flokkur:Vermont	Kategorie:Vermont
Flokkur:Virginía	Kategorie:Virginia
Flokkur:Suður-Dakóta	Kategorie:South Dakota
Flokkur:Idaho	Kategorie:Idaho
Flokkur:Iowa	Kategorie:Iowa
Flokkur:Arkansas	Kategorie:Arkansas
Flokkur:Alaska	Kategorie:Alaska
Flokkur:Arizona	Kategorie:Arizona
Flokkur:Alabama	Kategorie:Alabama
Flokkur:Oregon	Kategorie:Oregon
Flokkur:Ohio	Kategorie:Ohio
Flokkur:Vestur-Virginía	Kategorie:West Virginia
Flokkur:Wisconsin	Kategorie:Wisconsin
Flokkur:Utah	Kategorie:Utah
Flokkur:Indiana	Kategorie:Indiana
Flokkur:Illinois	Kategorie:Illinois
Flokkur:Kansas	Kategorie:Kansas
Flokkur:Kalifornía	Kategorie:Kalifornien
Flokkur:Kentucky	Kategorie:Kentucky
Flokkur:Connecticut	Kategorie:Connecticut
Flokkur:Colorado	Kategorie:Colorado
Flokkur:Texas	Kategorie:Texas
Flokkur:Pennsylvanía	Kategorie:Pennsylvania
Flokkur:Hawaii	Kategorie:Hawaii
Snið:Football squad end	Vorlage:Football squad end
Flokkur:Saga stjörnufræðinnar	Kategorie:Geschichte der Astronomie
Flokkur:Tíska	Kategorie:Mode
Flokkur:Norður-Íshaf	Kategorie:Arktischer Ozean
Snið:QAT	Vorlage:QAT
Snið:RUS	Vorlage:RUS
Flokkur:Seinni heimsstyrjöldin	Kategorie:Zweiter Weltkrieg
Flokkur:Fyrri heimsstyrjöldin	Kategorie:Erster Weltkrieg
Snið:Ólympíuleikar	Vorlage:Navigationsleiste Olympische Spiele
Snið:TGO	Vorlage:TGO
Flokkur:Borðspil	Kategorie:Brettspiel
Flokkur:Snið:Heimildasnið	Kategorie:Vorlage:Zitation
Snið:Fjögurra liða úrslit	Vorlage:Round4-with third
Snið:AUT	Vorlage:AUT
Flokkur:Spætufuglar	Kategorie:Spechtvögel
Flokkur:Danskir handknattleiksmenn	Kategorie:Handballspieler (Dänemark)
Flokkur:Hundar	Kategorie:Haushund
Flokkur:Fólk dáið árið 14	Kategorie:Gestorben 14
Flokkur:30	Kategorie:30
Flokkur:Hattsveppir	Kategorie:Champignonartige
Flokkur:36	Kategorie:36
Flokkur:Háskólar í Þýskalandi	Kategorie:Universität in Deutschland
Flokkur:53	Kategorie:53
Flokkur:Háskólar í Connecticut	Kategorie:Universität in Connecticut
Flokkur:Háskólar í Flórída	Kategorie:Universität in Florida
Flokkur:Háskólar í Indiana	Kategorie:Universität in Indiana
Flokkur:Háskólar í Michigan	Kategorie:Universität in Michigan
Flokkur:75	Kategorie:75
Flokkur:Fólk dáið árið 79	Kategorie:Gestorben 79
Flokkur:Háskólar í New Jersey	Kategorie:Universität in New Jersey
Flokkur:Háskólar í Norður-Karólínu	Kategorie:Universität in North Carolina
Flokkur:Fólk dáið árið 88	Kategorie:Gestorben 88
Flokkur:Háskólar í Pennsylvaníu	Kategorie:Universität in Pennsylvania
Flokkur:Háskólar í Rhode Island	Kategorie:Universität in Rhode Island
Flokkur:Fólk dáið árið 95	Kategorie:Gestorben 95
Flokkur:108	Kategorie:108
Flokkur:134	Kategorie:134
Flokkur:162	Kategorie:162
Flokkur:182	Kategorie:182
Flokkur:193	Kategorie:193
Flokkur:195	Kategorie:195
Snið:CHL	Vorlage:CHL
Flokkur:210	Kategorie:210
Flokkur:Fólk dáið árið 238	Kategorie:Gestorben 238
Flokkur:Fólk dáið árið 249	Kategorie:Gestorben 249
Flokkur:Hjálendur	Kategorie:Abhängiges Gebiet
Flokkur:291	Kategorie:291
Flokkur:340	Kategorie:340
Flokkur:353	Kategorie:353
Flokkur:428	Kategorie:428
Flokkur:430	Kategorie:430
Flokkur:455	Kategorie:455
Flokkur:Vefnaður	Kategorie:Textilwesen
Flokkur:477	Kategorie:477
Flokkur:485	Kategorie:485
Flokkur:498	Kategorie:498
Flokkur:501	Kategorie:501
Flokkur:Kattardýr	Kategorie:Katzen
Flokkur:506	Kategorie:506
Flokkur:515	Kategorie:515
Flokkur:Fólk dáið árið 525	Kategorie:Gestorben 525
Flokkur:534	Kategorie:534
Flokkur:551	Kategorie:551
Flokkur:566	Kategorie:566
Flokkur:599	Kategorie:599
Flokkur:601	Kategorie:601
Snið:GRD	Vorlage:GRD
Flokkur:605	Kategorie:605
Flokkur:Kartöflusjúkdómar	Kategorie:Kartoffelkrankheit
Flokkur:617	Kategorie:617
Flokkur:644	Kategorie:644
Flokkur:656	Kategorie:656
Flokkur:660	Kategorie:660
Flokkur:661	Kategorie:661
Flokkur:Fylki í Kasakstan	Kategorie:Kasachstan nach Gebiet
Flokkur:683	Kategorie:683
Flokkur:691	Kategorie:691
Flokkur:693	Kategorie:693
Flokkur:707	Kategorie:707
Flokkur:727	Kategorie:727
Flokkur:Íslensk knattspyrnufélög	Kategorie:Isländischer Fußballverein
Flokkur:762	Kategorie:762
Flokkur:768	Kategorie:768
Flokkur:791	Kategorie:791
Flokkur:797	Kategorie:797
Flokkur:801	Kategorie:801
Flokkur:Knattspyrnufélög eftir löndum	Kategorie:Fußballverein nach Staat
Flokkur:806	Kategorie:806
Flokkur:862	Kategorie:862
Flokkur:Dægurflugur	Kategorie:Eintagsfliegen
Flokkur:864	Kategorie:864
Flokkur:909	Kategorie:909
Flokkur:Fljót í Angóla	Kategorie:Fluss in Angola
Flokkur:Fljót í Eþíópíu	Kategorie:Fluss in Äthiopien
Flokkur:Fljót í Austur-Kongó	Kategorie:Fluss in der Demokratischen Republik Kongo
Flokkur:945	Kategorie:945
Flokkur:958	Kategorie:958
Flokkur:Andaætt	Kategorie:Entenvögel
Snið:Timeline Geological Timescale	Vorlage:Geozeitskala
Snið:Átta liða úrslit	Vorlage:Turnierplan8-ohne-Datum
Flokkur:Táknfræði	Kategorie:Semiotik
Flokkur:Ósló	Kategorie:Oslo
Flokkur:Skák Ólympíad	Kategorie:Schacholympiade
Flokkur:Fólk dáið árið 1047	Kategorie:Gestorben 1047
Flokkur:1263	Kategorie:1263
Snið:SYR	Vorlage:SYR
Flokkur:1066	Kategorie:1066
Flokkur:Fólk dáið árið 1066	Kategorie:Gestorben 1066
Flokkur:1090	Kategorie:1090
Flokkur:1099	Kategorie:1099
Flokkur:1111	Kategorie:1111
Flokkur:1115	Kategorie:1115
Flokkur:1126	Kategorie:1126
Snið:CHN	Vorlage:CHN
Flokkur:Arkitektar	Kategorie:Architekt
Flokkur:Prentlist	Kategorie:Typograf
Flokkur:Spænskir arkitektar	Kategorie:Architekt (Spanien)
Flokkur:Bandarískir arkitektar	Kategorie:Architekt (Vereinigte Staaten)
Flokkur:Fólk dáið árið 1928	Kategorie:Gestorben 1928
Flokkur:Fólk dáið árið 1937	Kategorie:Gestorben 1937
Flokkur:Fólk dáið árið 1950	Kategorie:Gestorben 1950
Flokkur:Fólk dáið árið 1230	Kategorie:Gestorben 1230
Flokkur:Fólk dáið árið 1241	Kategorie:Gestorben 1241
Flokkur:1268	Kategorie:1268
Flokkur:Angóla	Kategorie:Angola
Flokkur:Benín	Kategorie:Benin
Flokkur:Botsvana	Kategorie:Botswana
Flokkur:Búrkína Fasó	Kategorie:Burkina Faso
Flokkur:Búrúndí	Kategorie:Burundi
Flokkur:Djíbútí	Kategorie:Dschibuti
Flokkur:Fílabeinsströndin	Kategorie:Elfenbeinküste
Flokkur:1310	Kategorie:1310
Flokkur:Miðbaugs-Gínea	Kategorie:Äquatorialguinea
Flokkur:Fólk dáið árið 1328	Kategorie:Gestorben 1328
Flokkur:Fólk dáið árið 1337	Kategorie:Gestorben 1337
Flokkur:Erítrea	Kategorie:Eritrea
Flokkur:Gabon	Kategorie:Gabun
Flokkur:Gambía	Kategorie:Gambia
Flokkur:Gínea	Kategorie:Guinea
Flokkur:Gínea-Bissá	Kategorie:Guinea-Bissau
Flokkur:Kamerún	Kategorie:Kamerun
Flokkur:1382	Kategorie:1382
Flokkur:1391	Kategorie:1391
Flokkur:Grænhöfðaeyjar	Kategorie:Kap Verde
Flokkur:1395	Kategorie:1395
Flokkur:Kenýa	Kategorie:Kenia
Flokkur:Kómoreyjar	Kategorie:Komoren
Flokkur:Líbería	Kategorie:Liberia
Flokkur:Líbýa	Kategorie:Libyen
Flokkur:Madagaskar	Kategorie:Madagaskar
Flokkur:Varsjá	Kategorie:Warschau
Flokkur:Fólk dáið árið 1423	Kategorie:Gestorben 1423
Flokkur:Malaví	Kategorie:Malawi
Flokkur:Malí	Kategorie:Mali
Flokkur:Marokkó	Kategorie:Marokko
Flokkur:Máritanía	Kategorie:Mauretanien
Flokkur:Máritíus	Kategorie:Mauritius
Flokkur:1451	Kategorie:1451
Flokkur:Mósambík	Kategorie:Mosambik
Flokkur:Namibía	Kategorie:Namibia
Flokkur:Níger	Kategorie:Niger
Flokkur:Vestur-Kongó	Kategorie:Republik Kongo
Flokkur:Rúanda	Kategorie:Ruanda
Flokkur:1480	Kategorie:1480
Flokkur:Börn	Kategorie:Kind
Flokkur:Emilía-Rómanja	Kategorie:Emilia-Romagna
Flokkur:1486	Kategorie:1486
Flokkur:Fólk dáið árið 1512	Kategorie:Gestorben 1512
Flokkur:Fólk dáið árið 1569	Kategorie:Gestorben 1569
Flokkur:Fólk dáið árið 1575	Kategorie:Gestorben 1575
Flokkur:Fólk dáið árið 1576	Kategorie:Gestorben 1576
Flokkur:1587	Kategorie:1587
Flokkur:Fólk dáið árið 1587	Kategorie:Gestorben 1587
Flokkur:1589	Kategorie:1589
Flokkur:Fólk dáið árið 1590	Kategorie:Gestorben 1590
Flokkur:Geðsjúkdómar	Kategorie:Psychische Störung
Flokkur:Fólk dáið árið 1595	Kategorie:Gestorben 1595
Flokkur:1599	Kategorie:1599
Flokkur:1602	Kategorie:1602
Flokkur:Fólk dáið árið 1602	Kategorie:Gestorben 1602
